onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.029	0.02	fixation	n/a	331.2	215.1	732.0	n/a	n/a	n/a	n/a
2.051	0.068	saccade	n/a	331.3	216.3	n/a	467.6	314.6	6.74	383.0
2.064	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.064	0.0	trigger_102	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.07	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.121	1.014	fixation	n/a	429.4	304.1	708.0	n/a	n/a	n/a	n/a
3.137	0.12	saccade	n/a	431.9	318.5	n/a	442.4	307.2	0.62	651.0
3.155	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.259	1.05	fixation	n/a	425.8	309.2	758.0	n/a	n/a	n/a	n/a
4.311	0.032	saccade	n/a	431.6	294.5	n/a	395.1	207.5	3.81	224.0
4.345	0.102	fixation	n/a	382.2	210.5	793.0	n/a	n/a	n/a	n/a
4.449	0.06	saccade	n/a	383.3	204.7	n/a	262.6	129.2	5.73	236.0
4.511	0.05	fixation	n/a	267.1	133.1	780.0	n/a	n/a	n/a	n/a
4.563	0.072	saccade	n/a	270.8	134.5	n/a	157.7	85.5	4.9	263.0
4.637	0.228	fixation	n/a	156.3	72.7	711.0	n/a	n/a	n/a	n/a
4.867	0.02	saccade	n/a	161.2	74.7	n/a	119.8	78.7	1.62	133.0
4.889	0.378	fixation	n/a	122.7	82.1	711.0	n/a	n/a	n/a	n/a
5.269	0.052	saccade	n/a	130.1	90.6	n/a	247.9	106.1	4.68	243.0
5.323	0.238	fixation	n/a	236.5	96.1	763.0	n/a	n/a	n/a	n/a
5.563	0.022	saccade	n/a	240.6	101.4	n/a	283.7	82.7	1.88	151.0
5.587	0.306	fixation	n/a	283.3	98.5	784.0	n/a	n/a	n/a	n/a
5.895	0.118	saccade	n/a	288.7	104.8	n/a	117.6	68.9	6.89	1025.0
5.921	0.062	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.015	0.376	fixation	n/a	115.5	91.8	735.0	n/a	n/a	n/a	n/a
6.393	0.018	saccade	n/a	120.0	95.2	n/a	163.8	84.2	1.76	148.0
6.413	0.29	fixation	n/a	166.8	95.6	724.0	n/a	n/a	n/a	n/a
6.705	0.026	saccade	n/a	170.0	93.0	n/a	108.0	93.7	2.41	147.0
6.733	0.282	fixation	n/a	113.0	94.7	715.0	n/a	n/a	n/a	n/a
7.017	0.116	saccade	n/a	116.8	95.3	n/a	248.9	75.5	5.25	856.0
7.041	0.056	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.135	0.364	fixation	n/a	241.4	101.3	746.0	n/a	n/a	n/a	n/a
7.501	0.05	saccade	n/a	235.9	97.9	n/a	291.8	99.0	2.23	158.0
7.553	0.196	fixation	n/a	281.4	94.2	804.0	n/a	n/a	n/a	n/a
7.751	0.02	saccade	n/a	283.8	93.5	n/a	337.1	84.8	2.17	182.0
7.773	0.242	fixation	n/a	328.2	88.5	809.0	n/a	n/a	n/a	n/a
8.017	0.024	saccade	n/a	326.9	84.1	n/a	394.2	73.5	2.74	192.0
8.043	0.264	fixation	n/a	387.3	82.8	806.0	n/a	n/a	n/a	n/a
8.309	0.028	saccade	n/a	391.4	82.5	n/a	469.8	77.5	3.16	182.0
8.339	0.224	fixation	n/a	461.6	82.7	764.0	n/a	n/a	n/a	n/a
8.565	0.044	saccade	n/a	460.9	81.2	n/a	329.8	72.1	5.28	268.0
8.611	0.244	fixation	n/a	321.1	82.4	741.0	n/a	n/a	n/a	n/a
8.857	0.096	saccade	n/a	332.7	89.9	n/a	445.0	69.3	4.59	875.0
8.877	0.046	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
8.955	0.334	fixation	n/a	429.9	79.9	755.0	n/a	n/a	n/a	n/a
9.291	0.018	saccade	n/a	426.2	85.0	n/a	465.1	77.5	1.6	150.0
9.311	0.27	fixation	n/a	458.4	83.9	791.0	n/a	n/a	n/a	n/a
