sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Presents	2.0	966.0	116.0	n/a	116.0	116.0	201.0	977.0	977.0	977.0	966.0	2.287253	0.8399	1.427887	2.017388	1.016586	1.090973	0.852332	0.804576	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.287253	0.8399	1.427887	2.017388	1.016586	1.090973	0.852332	0.804576	2.287253	0.8399	1.427887	2.017388	1.016586	1.090973	0.852332	0.804576	1.685465	1.167804	1.780728	2.88321	1.536455	1.266176	0.853388	0.682911
1	2	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	3	good	3.0	999.0	58.0	n/a	58.0	298.0	269.0	1019.0	1019.0	1017.0	999.0	1.896234	1.648252	1.666003	3.008921	1.539758	1.788596	1.097121	0.596527	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.896234	1.648252	1.666003	3.008921	1.539758	1.788596	1.097121	0.596527	2.022556	1.241343	1.443342	2.061771	1.292494	1.380562	0.963939	0.747683	1.971056	1.271531	1.421054	1.923343	1.547578	1.538589	0.972017	0.672363
1	4	case	3.0	1014.6667	107.0	n/a	107.0	107.0	342.0	1098.0	1098.0	1098.0	1014.6667	1.378288	1.711113	1.511688	1.095147	1.675224	1.290664	0.795679	0.663689	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.378288	1.711113	1.511688	1.095147	1.675224	1.290664	0.795679	0.663689	1.378288	1.711113	1.511688	1.095147	1.675224	1.290664	0.795679	0.663689	1.292585	1.38437	1.680821	1.588842	1.607555	1.286907	0.907485	0.701685
1	5	while	1.0	1084.0	87.0	87.0	87.0	87.0	87.0	1084.0	1084.0	1084.0	1084.0	1.112749	1.378612	1.313322	1.329599	1.344215	1.12764	0.751876	0.544661	1.112749	1.378612	1.313322	1.329599	1.344215	1.12764	0.751876	0.544661	1.112749	1.378612	1.313322	1.329599	1.344215	1.12764	0.751876	0.544661	1.112749	1.378612	1.313322	1.329599	1.344215	1.12764	0.751876	0.544661	1.112749	1.378612	1.313322	1.329599	1.344215	1.12764	0.751876	0.544661
1	6	failing	2.0	1085.0	88.0	n/a	88.0	88.0	192.0	1110.0	1110.0	1110.0	1085.0	0.811368	0.972021	1.628372	1.515195	1.482551	1.130193	0.691972	0.629641	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.811368	0.972021	1.628372	1.515195	1.482551	1.130193	0.691972	0.629641	0.811368	0.972021	1.628372	1.515195	1.482551	1.130193	0.691972	0.629641	1.103769	1.048736	1.86896	1.649768	1.571829	1.444497	0.803542	0.706069
1	7	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	8	provide	2.0	1062.0	141.0	n/a	141.0	141.0	287.0	1107.0	1107.0	1107.0	1062.0	1.328518	1.135928	1.478669	1.629235	1.569836	1.379144	0.852833	0.656759	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.328518	1.135928	1.478669	1.629235	1.569836	1.379144	0.852833	0.656759	1.328518	1.135928	1.478669	1.629235	1.569836	1.379144	0.852833	0.656759	1.288141	1.302391	1.565925	1.587691	1.543461	1.237528	0.836986	0.735625
1	9	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	reason	4.0	1025.75	139.0	n/a	226.0	226.0	459.0	1070.0	1072.5	1072.5	1025.75	1.407257	0.983425	0.889245	1.169925	1.507588	1.14232	1.089403	0.855529	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.264619	0.852083	1.136022	1.247626	1.499627	1.344553	0.938289	0.779429	1.264619	0.852083	1.136022	1.247626	1.499627	1.344553	0.938289	0.779429	1.711819	1.161348	1.287322	1.723066	1.806797	1.411454	0.962792	0.779175
