onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.017	0.084	fixation	n/a	391.9	262.2	495.0	n/a	n/a	n/a	n/a
2.052	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.054	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.064	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.103	0.054	saccade	n/a	392.3	261.3	n/a	225.4	137.2	8.33	464.0
2.159	0.152	fixation	n/a	217.5	131.8	493.0	n/a	n/a	n/a	n/a
2.313	0.02	saccade	n/a	216.1	131.3	n/a	173.1	97.5	2.18	212.0
2.335	0.61	fixation	n/a	177.0	101.5	518.0	n/a	n/a	n/a	n/a
2.947	0.016	saccade	n/a	177.6	104.5	n/a	207.8	101.1	1.2	118.0
2.965	0.23	fixation	n/a	203.0	105.6	579.0	n/a	n/a	n/a	n/a
3.197	0.018	saccade	n/a	204.1	106.1	n/a	157.9	121.8	1.93	149.0
3.217	0.288	fixation	n/a	157.0	132.3	566.0	n/a	n/a	n/a	n/a
3.507	0.016	saccade	n/a	154.7	130.3	n/a	189.5	119.5	1.43	120.0
3.525	0.178	fixation	n/a	194.3	123.3	567.0	n/a	n/a	n/a	n/a
3.705	0.018	saccade	n/a	195.3	125.9	n/a	246.5	106.1	2.18	188.0
3.725	0.238	fixation	n/a	248.0	108.7	577.0	n/a	n/a	n/a	n/a
3.965	0.02	saccade	n/a	249.5	110.2	n/a	199.3	95.2	2.08	172.0
3.987	0.328	fixation	n/a	200.7	96.3	530.0	n/a	n/a	n/a	n/a
4.317	0.018	saccade	n/a	201.8	96.6	n/a	163.9	84.1	1.58	125.0
4.337	0.196	fixation	n/a	166.9	86.8	513.0	n/a	n/a	n/a	n/a
4.535	0.04	saccade	n/a	166.6	87.6	n/a	294.3	81.4	5.06	258.0
4.577	0.084	fixation	n/a	289.6	80.3	497.0	n/a	n/a	n/a	n/a
4.663	0.042	saccade	n/a	291.2	80.3	n/a	489.6	91.5	7.97	334.0
4.707	0.182	fixation	n/a	485.1	87.9	494.0	n/a	n/a	n/a	n/a
4.891	0.05	saccade	n/a	486.4	90.5	n/a	233.0	136.6	10.29	366.0
4.943	0.192	fixation	n/a	237.3	139.2	505.0	n/a	n/a	n/a	n/a
5.137	0.006	saccade	n/a	237.3	143.4	n/a	225.4	142.1	0.48	70.0
5.145	0.124	fixation	n/a	224.0	146.1	528.0	n/a	n/a	n/a	n/a
5.271	0.028	saccade	n/a	224.5	149.2	n/a	358.9	155.4	5.37	347.0
5.296	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.301	0.2	fixation	n/a	357.1	155.1	564.0	n/a	n/a	n/a	n/a
5.374	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
