onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.025	1.398	fixation	n/a	457.1	297.1	592.0	n/a	n/a	n/a	n/a
2.064	0.0	trigger_95	95	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.066	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.07	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.425	0.16	saccade	n/a	448.0	307.9	n/a	448.1	283.0	1.0	686.0
3.451	0.11	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.587	0.226	fixation	n/a	444.2	277.7	601.0	n/a	n/a	n/a	n/a
3.815	0.01	saccade	n/a	445.8	280.5	n/a	446.2	295.8	0.62	68.0
3.827	0.472	fixation	n/a	447.8	296.8	557.0	n/a	n/a	n/a	n/a
4.301	0.044	saccade	n/a	457.2	299.1	n/a	268.7	92.1	11.25	463.0
4.347	0.14	fixation	n/a	277.1	94.8	525.0	n/a	n/a	n/a	n/a
4.489	0.028	saccade	n/a	280.7	95.2	n/a	163.4	81.8	4.68	297.0
4.519	0.116	fixation	n/a	167.9	81.4	559.0	n/a	n/a	n/a	n/a
4.637	0.02	saccade	n/a	168.1	80.9	n/a	125.7	80.8	1.66	159.0
4.659	0.166	fixation	n/a	132.4	81.7	576.0	n/a	n/a	n/a	n/a
4.827	0.018	saccade	n/a	132.7	81.0	n/a	190.9	77.6	2.28	210.0
4.847	0.122	fixation	n/a	185.5	78.3	550.0	n/a	n/a	n/a	n/a
4.971	0.022	saccade	n/a	185.0	76.9	n/a	113.7	76.2	2.79	213.0
4.995	0.308	fixation	n/a	117.9	80.0	531.0	n/a	n/a	n/a	n/a
5.305	0.02	saccade	n/a	119.7	83.8	n/a	184.9	82.1	2.55	224.0
5.327	0.23	fixation	n/a	183.7	85.0	557.0	n/a	n/a	n/a	n/a
5.559	0.018	saccade	n/a	180.3	87.1	n/a	222.7	89.0	1.68	177.0
5.579	0.192	fixation	n/a	216.3	90.0	562.0	n/a	n/a	n/a	n/a
5.773	0.02	saccade	n/a	216.9	91.7	n/a	272.6	93.9	2.22	195.0
5.795	0.136	fixation	n/a	271.9	96.6	570.0	n/a	n/a	n/a	n/a
5.933	0.022	saccade	n/a	270.9	94.4	n/a	343.2	102.0	2.91	225.0
5.957	0.362	fixation	n/a	339.4	106.2	624.0	n/a	n/a	n/a	n/a
6.321	0.014	saccade	n/a	340.7	107.4	n/a	308.7	102.4	1.3	129.0
6.337	0.144	fixation	n/a	312.9	101.2	601.0	n/a	n/a	n/a	n/a
