onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.034	1.814	fixation	n/a	401.6	300.3	538.0	n/a	n/a	n/a	n/a
2.038	0.0	trigger_101	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.04	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.046	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.85	0.104	saccade	n/a	403.2	296.8	n/a	-174.6	421.7	21.77	341.0
3.956	0.22	fixation	n/a	-170.5	422.1	727.0	n/a	n/a	n/a	n/a
4.178	0.076	saccade	n/a	-175.8	423.6	n/a	327.5	245.2	19.73	548.0
4.256	0.06	fixation	n/a	327.1	244.3	665.0	n/a	n/a	n/a	n/a
4.258	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.318	0.044	saccade	n/a	325.6	244.4	n/a	283.0	136.6	4.7	380.0
4.364	0.098	fixation	n/a	279.4	129.6	655.0	n/a	n/a	n/a	n/a
4.464	0.026	saccade	n/a	277.4	127.2	n/a	185.8	88.0	3.97	307.0
4.492	0.136	fixation	n/a	192.0	82.4	559.0	n/a	n/a	n/a	n/a
4.63	0.02	saccade	n/a	192.7	80.2	n/a	163.2	74.4	1.18	132.0
4.652	0.19	fixation	n/a	165.8	74.6	504.0	n/a	n/a	n/a	n/a
4.844	0.022	saccade	n/a	165.4	75.0	n/a	242.5	77.5	3.05	240.0
4.868	0.21	fixation	n/a	254.4	80.0	495.0	n/a	n/a	n/a	n/a
5.08	0.03	saccade	n/a	257.1	80.4	n/a	364.8	71.7	4.33	246.0
5.112	0.17	fixation	n/a	365.3	70.6	501.0	n/a	n/a	n/a	n/a
5.242	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.244	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.284	0.032	saccade	n/a	365.1	71.3	n/a	488.4	66.2	4.97	247.0
5.318	0.218	fixation	n/a	486.9	68.7	507.0	n/a	n/a	n/a	n/a
5.538	0.022	saccade	n/a	484.3	69.8	n/a	421.3	68.9	2.54	227.0
5.562	0.112	fixation	n/a	428.5	69.2	527.0	n/a	n/a	n/a	n/a
5.676	0.02	saccade	n/a	431.1	71.7	n/a	364.5	81.7	2.72	229.0
5.698	0.13	fixation	n/a	373.7	84.0	555.0	n/a	n/a	n/a	n/a
5.83	0.026	saccade	n/a	373.9	87.2	n/a	455.5	72.0	3.34	212.0
5.858	0.16	fixation	n/a	451.1	72.9	560.0	n/a	n/a	n/a	n/a
6.02	0.026	saccade	n/a	451.5	74.4	n/a	522.2	78.5	2.84	204.0
6.048	0.386	fixation	n/a	514.7	78.2	536.0	n/a	n/a	n/a	n/a
6.298	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.304	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.436	0.048	saccade	n/a	515.3	79.1	n/a	216.9	95.3	11.91	406.0
6.486	0.126	fixation	n/a	224.4	100.4	614.0	n/a	n/a	n/a	n/a
6.614	0.018	saccade	n/a	226.4	103.7	n/a	204.9	89.8	1.02	110.0
6.634	0.144	fixation	n/a	208.0	95.0	671.0	n/a	n/a	n/a	n/a
6.78	0.022	saccade	n/a	206.9	97.5	n/a	156.6	86.5	2.03	174.0
6.804	0.21	fixation	n/a	163.9	83.9	666.0	n/a	n/a	n/a	n/a
7.016	0.022	saccade	n/a	162.7	82.2	n/a	234.3	87.9	2.83	242.0
7.04	0.4	fixation	n/a	240.7	92.1	661.0	n/a	n/a	n/a	n/a
7.442	0.02	saccade	n/a	240.5	93.8	n/a	169.3	82.9	2.85	226.0
7.464	0.262	fixation	n/a	158.8	80.1	655.0	n/a	n/a	n/a	n/a
7.728	0.03	saccade	n/a	157.5	76.4	n/a	266.1	86.0	4.32	260.0
7.76	0.16	fixation	n/a	269.6	87.0	621.0	n/a	n/a	n/a	n/a
7.922	0.018	saccade	n/a	270.5	89.9	n/a	222.6	88.1	1.91	167.0
7.942	0.19	fixation	n/a	230.2	93.0	642.0	n/a	n/a	n/a	n/a
8.134	0.024	saccade	n/a	229.7	95.1	n/a	317.4	90.3	3.51	258.0
8.16	0.338	fixation	n/a	312.4	92.1	675.0	n/a	n/a	n/a	n/a
8.5	0.026	saccade	n/a	311.9	94.4	n/a	197.9	81.5	4.57	310.0
8.528	0.12	fixation	n/a	197.1	84.8	679.0	n/a	n/a	n/a	n/a
8.65	0.022	saccade	n/a	197.5	85.2	n/a	146.7	84.4	2.0	158.0
8.674	0.212	fixation	n/a	151.5	86.3	677.0	n/a	n/a	n/a	n/a
8.888	0.02	saccade	n/a	149.8	83.3	n/a	221.9	90.3	2.85	213.0
8.91	0.298	fixation	n/a	238.4	88.7	648.0	n/a	n/a	n/a	n/a
9.21	0.022	saccade	n/a	237.6	88.6	n/a	304.4	89.1	2.67	202.0
9.234	0.116	fixation	n/a	313.3	84.9	618.0	n/a	n/a	n/a	n/a
9.352	0.022	saccade	n/a	311.1	84.3	n/a	391.3	79.7	3.23	228.0
9.376	0.292	fixation	n/a	392.0	75.7	560.0	n/a	n/a	n/a	n/a
9.67	0.02	saccade	n/a	393.4	74.0	n/a	468.3	74.2	3.01	226.0
9.692	0.15	fixation	n/a	480.0	78.2	531.0	n/a	n/a	n/a	n/a
9.844	0.038	saccade	n/a	481.6	79.3	n/a	321.3	69.3	6.45	299.0
9.884	0.242	fixation	n/a	323.9	73.2	549.0	n/a	n/a	n/a	n/a
10.128	0.012	saccade	n/a	322.4	77.9	n/a	293.8	85.9	1.19	108.0
10.142	0.16	fixation	n/a	293.2	86.7	610.0	n/a	n/a	n/a	n/a
10.304	0.024	saccade	n/a	292.8	90.0	n/a	376.7	85.6	3.37	246.0
10.33	0.192	fixation	n/a	378.2	87.8	647.0	n/a	n/a	n/a	n/a
10.524	0.008	saccade	n/a	377.1	89.3	n/a	361.8	92.7	0.63	75.0
10.534	0.11	fixation	n/a	362.3	91.4	656.0	n/a	n/a	n/a	n/a
10.646	0.03	saccade	n/a	363.2	92.4	n/a	487.8	90.8	5.01	318.0
10.678	0.15	fixation	n/a	488.8	90.8	630.0	n/a	n/a	n/a	n/a
10.83	0.024	saccade	n/a	489.2	89.6	n/a	579.4	90.8	3.6	250.0
10.856	0.364	fixation	n/a	573.7	93.8	624.0	n/a	n/a	n/a	n/a
10.874	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.882	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.222	0.062	saccade	n/a	574.9	94.0	n/a	228.6	150.7	13.93	341.0
11.286	0.114	fixation	n/a	223.9	152.4	674.0	n/a	n/a	n/a	n/a
11.402	0.024	saccade	n/a	222.5	153.6	n/a	143.2	152.3	3.12	230.0
11.428	0.194	fixation	n/a	147.9	151.9	680.0	n/a	n/a	n/a	n/a
11.624	0.04	saccade	n/a	147.9	150.4	n/a	301.1	151.5	6.07	260.0
11.666	0.154	fixation	n/a	297.6	152.5	664.0	n/a	n/a	n/a	n/a
11.822	0.028	saccade	n/a	297.4	152.5	n/a	400.8	144.2	4.17	242.0
11.852	0.138	fixation	n/a	397.1	144.1	639.0	n/a	n/a	n/a	n/a
11.992	0.026	saccade	n/a	395.9	144.0	n/a	480.2	149.2	3.4	229.0
12.02	0.134	fixation	n/a	479.5	150.1	627.0	n/a	n/a	n/a	n/a
12.156	0.024	saccade	n/a	478.9	149.4	n/a	548.6	146.6	2.79	203.0
12.182	0.154	fixation	n/a	551.6	148.4	617.0	n/a	n/a	n/a	n/a
12.338	0.044	saccade	n/a	555.1	150.7	n/a	377.3	199.1	7.38	339.0
12.384	0.172	fixation	n/a	383.7	195.3	625.0	n/a	n/a	n/a	n/a
12.558	0.032	saccade	n/a	383.2	196.5	n/a	534.3	204.2	6.05	297.0
12.592	0.2	fixation	n/a	534.1	205.6	623.0	n/a	n/a	n/a	n/a
12.794	0.042	saccade	n/a	536.5	205.8	n/a	368.8	101.7	7.94	369.0
12.838	0.25	fixation	n/a	364.4	91.5	564.0	n/a	n/a	n/a	n/a
13.09	0.042	saccade	n/a	361.8	87.3	n/a	167.5	77.3	7.74	296.0
13.134	0.16	fixation	n/a	170.7	77.8	552.0	n/a	n/a	n/a	n/a
13.296	0.012	saccade	n/a	169.9	77.1	n/a	146.9	80.6	0.91	92.0
13.31	0.182	fixation	n/a	152.3	79.0	582.0	n/a	n/a	n/a	n/a
13.494	0.022	saccade	n/a	151.6	78.2	n/a	217.2	74.6	2.59	217.0
13.518	0.102	fixation	n/a	217.8	74.0	583.0	n/a	n/a	n/a	n/a
13.622	0.02	saccade	n/a	218.3	75.3	n/a	278.6	67.3	2.42	213.0
