onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.009	0.734	fixation	n/a	418.3	318.7	455.0	n/a	n/a	n/a	n/a
2.042	0.0	trigger_102	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.044	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.052	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.745	0.118	saccade	n/a	424.7	320.8	n/a	410.2	325.3	0.61	457.0
2.767	0.072	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.865	0.176	fixation	n/a	408.7	320.4	428.0	n/a	n/a	n/a	n/a
3.043	0.014	saccade	n/a	408.0	316.9	n/a	419.5	310.6	0.52	79.0
3.059	0.822	fixation	n/a	420.7	317.8	407.0	n/a	n/a	n/a	n/a
3.883	0.016	saccade	n/a	421.8	317.0	n/a	408.7	311.8	0.56	76.0
3.901	0.25	fixation	n/a	413.0	317.7	424.0	n/a	n/a	n/a	n/a
4.153	0.004	saccade	n/a	412.8	316.5	n/a	417.7	314.0	0.22	51.0
4.159	0.06	fixation	n/a	417.4	311.6	458.0	n/a	n/a	n/a	n/a
4.221	0.042	saccade	n/a	419.0	313.9	n/a	217.5	101.1	11.73	495.0
4.265	0.116	fixation	n/a	228.7	99.4	462.0	n/a	n/a	n/a	n/a
4.383	0.02	saccade	n/a	228.5	98.0	n/a	173.5	75.9	2.35	213.0
4.405	0.152	fixation	n/a	171.1	78.7	468.0	n/a	n/a	n/a	n/a
4.559	0.014	saccade	n/a	170.1	78.2	n/a	144.3	77.2	1.01	98.0
4.575	0.158	fixation	n/a	149.1	76.6	457.0	n/a	n/a	n/a	n/a
4.735	0.018	saccade	n/a	149.0	76.8	n/a	121.8	76.2	1.06	116.0
4.755	0.16	fixation	n/a	125.9	77.4	454.0	n/a	n/a	n/a	n/a
4.917	0.022	saccade	n/a	124.4	78.0	n/a	206.6	75.6	3.22	247.0
4.941	0.202	fixation	n/a	211.7	77.1	460.0	n/a	n/a	n/a	n/a
5.072	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.074	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.145	0.032	saccade	n/a	212.5	78.3	n/a	300.3	71.8	3.51	225.0
5.179	0.138	fixation	n/a	293.1	73.2	479.0	n/a	n/a	n/a	n/a
5.319	0.022	saccade	n/a	292.6	73.2	n/a	366.1	73.5	2.95	243.0
5.343	0.15	fixation	n/a	366.0	79.4	518.0	n/a	n/a	n/a	n/a
5.495	0.022	saccade	n/a	367.6	83.0	n/a	436.1	78.9	2.77	225.0
5.519	0.146	fixation	n/a	435.1	81.9	556.0	n/a	n/a	n/a	n/a
5.667	0.024	saccade	n/a	434.3	83.2	n/a	516.5	80.5	3.3	251.0
5.693	0.17	fixation	n/a	516.8	82.7	566.0	n/a	n/a	n/a	n/a
5.865	0.022	saccade	n/a	518.0	81.9	n/a	575.3	81.4	2.28	188.0
5.889	0.092	fixation	n/a	564.9	81.9	557.0	n/a	n/a	n/a	n/a
5.983	0.018	saccade	n/a	565.6	82.0	n/a	617.1	84.6	2.04	189.0
6.003	0.09	fixation	n/a	607.2	85.7	555.0	n/a	n/a	n/a	n/a
6.095	0.068	saccade	n/a	606.8	89.5	n/a	168.0	126.4	17.34	470.0
6.165	0.162	fixation	n/a	160.9	132.7	569.0	n/a	n/a	n/a	n/a
6.329	0.022	saccade	n/a	159.1	136.2	n/a	132.5	138.6	1.04	148.0
6.353	0.16	fixation	n/a	136.4	139.3	578.0	n/a	n/a	n/a	n/a
6.515	0.044	saccade	n/a	136.6	142.0	n/a	374.7	101.1	9.57	399.0
6.561	0.266	fixation	n/a	374.7	98.5	594.0	n/a	n/a	n/a	n/a
6.592	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.596	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
