sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	With	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	2	his	2.0	1699.5	230.0	n/a	230.0	230.0	311.0	1704.0	1704.0	1704.0	1699.5	1.489413	1.506364	3.227809	4.321734	1.556252	2.100481	1.282396	1.042742	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.489413	1.506364	3.227809	4.321734	1.556252	2.100481	1.282396	1.042742	1.489413	1.506364	3.227809	4.321734	1.556252	2.100481	1.282396	1.042742	1.687493	1.401724	2.039227	2.859193	1.475065	2.20846	1.522027	1.151012
1	3	interest	1.0	1502.0	156.0	156.0	156.0	156.0	156.0	1502.0	1502.0	1502.0	1502.0	1.375508	1.78672	2.010328	1.803849	1.964497	2.125874	1.243668	0.966536	1.375508	1.78672	2.010328	1.803849	1.964497	2.125874	1.243668	0.966536	1.375508	1.78672	2.010328	1.803849	1.964497	2.125874	1.243668	0.966536	1.375508	1.78672	2.010328	1.803849	1.964497	2.125874	1.243668	0.966536	1.375508	1.78672	2.010328	1.803849	1.964497	2.125874	1.243668	0.966536
1	4	in	2.0	1712.5	151.0	n/a	151.0	151.0	242.0	1727.0	1727.0	1727.0	1712.5	1.461754	1.610953	2.911114	3.164979	1.885353	2.039276	1.314538	1.082844	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.461754	1.610953	2.911114	3.164979	1.885353	2.039276	1.314538	1.082844	1.461754	1.610953	2.911114	3.164979	1.885353	2.039276	1.314538	1.082844	1.459742	1.40923	2.106186	2.367418	1.994915	2.194066	1.392183	1.030182
1	5	race	2.0	1653.0	140.0	n/a	140.0	605.0	224.0	1586.0	1586.0	1684.25	1653.0	1.465402	1.230935	3.651759	3.081754	1.981869	2.314478	1.277701	0.986016	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.465402	1.230935	3.651759	3.081754	1.981869	2.314478	1.277701	0.986016	1.573099	1.414428	2.919111	3.167792	2.028082	2.126291	1.243394	0.992283	1.670615	1.270198	2.76876	2.592228	2.335362	2.182704	1.188322	0.921774
1	6	cars,	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	7	he	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	8	formed	1.0	1667.0	103.0	103.0	103.0	103.0	103.0	1667.0	1667.0	1667.0	1667.0	1.352584	2.050504	2.148465	3.505411	2.654565	2.556472	1.663346	0.818877	1.352584	2.050504	2.148465	3.505411	2.654565	2.556472	1.663346	0.818877	1.352584	2.050504	2.148465	3.505411	2.654565	2.556472	1.663346	0.818877	1.352584	2.050504	2.148465	3.505411	2.654565	2.556472	1.663346	0.818877	1.352584	2.050504	2.148465	3.505411	2.654565	2.556472	1.663346	0.818877
1	9	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	second	3.0	1636.0	122.0	n/a	213.0	213.0	350.0	1628.0	1636.0	1636.0	1636.0	1.962259	1.408769	1.104293	1.739841	1.886069	2.081546	1.301359	0.984609	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.740001	1.681128	1.683343	2.332835	2.216597	2.315209	1.472238	0.95564	1.740001	1.681128	1.683343	2.332835	2.216597	2.315209	1.472238	0.95564	1.780984	1.957016	1.764953	2.368356	2.475475	2.481214	1.483851	1.071747
