onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.028	0.0	trigger_100	100	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.383	0.02	saccade	n/a	247.1	263.3	n/a	240.1	201.0	2.53	178.0
0.405	0.68	fixation	n/a	244.6	188.0	967.0	n/a	n/a	n/a	n/a
1.087	0.02	saccade	n/a	243.3	189.7	n/a	254.3	150.6	1.65	96.0
1.109	0.352	fixation	n/a	256.1	146.7	948.0	n/a	n/a	n/a	n/a
1.463	0.014	saccade	n/a	254.0	159.8	n/a	227.3	160.1	1.06	92.0
1.479	0.514	fixation	n/a	220.8	160.1	979.0	n/a	n/a	n/a	n/a
1.995	0.012	saccade	n/a	218.9	157.3	n/a	236.4	143.1	0.9	88.0
2.009	0.3	fixation	n/a	236.3	142.7	971.0	n/a	n/a	n/a	n/a
2.058	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.311	0.03	saccade	n/a	237.5	144.1	n/a	214.7	46.0	4.08	255.0
2.343	0.09	fixation	n/a	214.7	52.5	955.0	n/a	n/a	n/a	n/a
2.435	0.024	saccade	n/a	216.5	53.6	n/a	135.1	46.0	3.21	260.0
2.461	0.146	fixation	n/a	150.8	49.3	992.0	n/a	n/a	n/a	n/a
2.609	0.012	saccade	n/a	151.6	48.7	n/a	130.6	58.0	0.9	90.0
2.623	0.144	fixation	n/a	137.5	56.4	1027.0	n/a	n/a	n/a	n/a
2.769	0.024	saccade	n/a	136.5	56.7	n/a	215.7	63.6	3.12	258.0
2.795	0.206	fixation	n/a	210.9	67.2	1031.0	n/a	n/a	n/a	n/a
3.003	0.02	saccade	n/a	211.1	70.5	n/a	258.7	70.9	1.89	163.0
3.025	0.152	fixation	n/a	254.2	71.3	975.0	n/a	n/a	n/a	n/a
3.179	0.044	saccade	n/a	253.6	72.5	n/a	117.9	60.1	5.36	325.0
3.225	0.268	fixation	n/a	120.7	64.6	961.0	n/a	n/a	n/a	n/a
3.495	0.024	saccade	n/a	123.3	64.3	n/a	223.6	72.8	3.95	286.0
3.521	0.204	fixation	n/a	233.7	71.0	1001.0	n/a	n/a	n/a	n/a
3.727	0.022	saccade	n/a	238.4	73.0	n/a	303.0	75.9	2.59	222.0
3.751	0.18	fixation	n/a	294.7	74.7	1034.0	n/a	n/a	n/a	n/a
3.933	0.02	saccade	n/a	295.0	73.9	n/a	349.9	74.7	2.2	182.0
3.955	0.186	fixation	n/a	344.3	76.9	1055.0	n/a	n/a	n/a	n/a
4.143	0.022	saccade	n/a	344.7	77.3	n/a	413.3	82.5	2.77	214.0
4.167	0.19	fixation	n/a	409.3	81.8	1081.0	n/a	n/a	n/a	n/a
4.359	0.024	saccade	n/a	409.0	85.4	n/a	495.4	86.8	3.48	255.0
4.385	0.166	fixation	n/a	489.1	87.0	1095.0	n/a	n/a	n/a	n/a
4.553	0.024	saccade	n/a	486.7	88.1	n/a	549.0	84.6	2.5	170.0
4.579	0.228	fixation	n/a	542.9	85.8	1080.0	n/a	n/a	n/a	n/a
4.809	0.02	saccade	n/a	543.3	86.4	n/a	587.6	83.6	1.76	155.0
4.831	0.094	fixation	n/a	581.8	84.8	1074.0	n/a	n/a	n/a	n/a
