onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.011	0.542	fixation	n/a	217.1	188.7	1712.0	n/a	n/a	n/a	n/a
0.052	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.555	0.04	saccade	n/a	220.1	187.9	n/a	142.5	232.1	3.53	359.0
0.597	0.274	fixation	n/a	131.6	237.8	1562.0	n/a	n/a	n/a	n/a
0.873	0.02	saccade	n/a	126.6	239.3	n/a	171.5	230.6	1.78	187.0
0.895	0.244	fixation	n/a	167.8	233.6	1457.0	n/a	n/a	n/a	n/a
1.141	0.032	saccade	n/a	171.4	233.5	n/a	137.1	236.4	1.34	191.0
1.175	0.234	fixation	n/a	131.3	239.2	1393.0	n/a	n/a	n/a	n/a
1.411	0.048	saccade	n/a	131.0	237.7	n/a	352.0	200.1	8.85	412.0
1.461	0.176	fixation	n/a	354.7	192.0	1326.0	n/a	n/a	n/a	n/a
1.639	0.022	saccade	n/a	357.3	192.0	n/a	395.6	190.8	1.54	153.0
1.663	0.424	fixation	n/a	394.6	192.1	1293.0	n/a	n/a	n/a	n/a
2.082	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.089	0.062	saccade	n/a	398.3	192.5	n/a	159.5	247.4	9.71	454.0
2.153	0.134	fixation	n/a	150.3	251.9	1314.0	n/a	n/a	n/a	n/a
2.289	0.046	saccade	n/a	154.2	258.9	n/a	195.9	135.9	5.2	367.0
2.337	0.11	fixation	n/a	199.9	125.7	1218.0	n/a	n/a	n/a	n/a
2.449	0.026	saccade	n/a	202.2	129.0	n/a	153.2	53.6	3.6	300.0
2.477	0.304	fixation	n/a	160.2	60.0	1154.0	n/a	n/a	n/a	n/a
2.783	0.024	saccade	n/a	162.6	56.5	n/a	258.6	59.2	3.8	321.0
2.809	0.206	fixation	n/a	250.8	59.6	1179.0	n/a	n/a	n/a	n/a
3.017	0.048	saccade	n/a	251.8	59.9	n/a	123.9	53.2	5.03	373.0
3.067	0.156	fixation	n/a	113.5	56.7	1212.0	n/a	n/a	n/a	n/a
3.225	0.022	saccade	n/a	114.6	58.9	n/a	175.6	61.0	2.38	200.0
3.249	0.226	fixation	n/a	171.2	63.9	1233.0	n/a	n/a	n/a	n/a
3.477	0.038	saccade	n/a	170.5	63.8	n/a	247.1	70.5	3.04	355.0
3.517	0.174	fixation	n/a	263.2	72.4	1231.0	n/a	n/a	n/a	n/a
3.693	0.028	saccade	n/a	264.4	73.0	n/a	310.0	77.1	1.84	236.0
3.723	0.196	fixation	n/a	315.8	71.8	1131.0	n/a	n/a	n/a	n/a
3.921	0.026	saccade	n/a	315.0	71.4	n/a	402.9	72.8	3.54	268.0
3.949	0.22	fixation	n/a	394.6	70.3	1037.0	n/a	n/a	n/a	n/a
4.171	0.02	saccade	n/a	397.2	69.4	n/a	359.4	62.7	1.55	158.0
4.193	0.256	fixation	n/a	369.0	64.5	1033.0	n/a	n/a	n/a	n/a
4.451	0.04	saccade	n/a	367.3	65.9	n/a	457.9	76.7	3.67	308.0
4.493	0.182	fixation	n/a	471.5	79.2	1007.0	n/a	n/a	n/a	n/a
4.677	0.034	saccade	n/a	473.0	80.8	n/a	404.9	63.2	2.83	289.0
4.713	0.214	fixation	n/a	391.7	66.9	1022.0	n/a	n/a	n/a	n/a
4.929	0.022	saccade	n/a	389.9	69.0	n/a	356.7	65.5	1.35	160.0
4.953	0.164	fixation	n/a	360.6	69.9	1078.0	n/a	n/a	n/a	n/a
5.119	0.026	saccade	n/a	359.0	72.1	n/a	470.0	86.2	4.5	327.0
5.147	0.228	fixation	n/a	461.1	87.9	1150.0	n/a	n/a	n/a	n/a
5.377	0.038	saccade	n/a	461.0	89.2	n/a	521.4	92.8	2.43	280.0
5.417	0.174	fixation	n/a	537.3	94.1	1174.0	n/a	n/a	n/a	n/a
5.593	0.078	saccade	n/a	537.8	95.5	n/a	132.4	130.2	16.02	502.0
5.673	0.236	fixation	n/a	119.3	131.4	1347.0	n/a	n/a	n/a	n/a
5.911	0.034	saccade	n/a	119.7	135.8	n/a	196.7	131.8	3.02	320.0
5.947	0.294	fixation	n/a	211.2	132.6	1361.0	n/a	n/a	n/a	n/a
6.243	0.034	saccade	n/a	213.8	132.8	n/a	256.4	138.9	1.71	234.0
6.279	0.388	fixation	n/a	266.7	139.0	1325.0	n/a	n/a	n/a	n/a
6.669	0.026	saccade	n/a	267.1	140.3	n/a	375.9	141.3	4.37	328.0
6.697	0.19	fixation	n/a	367.2	144.4	1272.0	n/a	n/a	n/a	n/a
6.889	0.034	saccade	n/a	369.1	145.4	n/a	273.9	129.2	3.88	362.0
6.925	0.4	fixation	n/a	265.9	130.6	1231.0	n/a	n/a	n/a	n/a
7.146	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.327	0.044	saccade	n/a	266.9	129.8	n/a	158.9	140.7	4.3	390.0
7.373	0.162	fixation	n/a	144.5	144.9	1235.0	n/a	n/a	n/a	n/a
7.537	0.028	saccade	n/a	143.4	145.3	n/a	158.4	130.2	0.84	152.0
7.567	0.114	fixation	n/a	160.5	125.4	1222.0	n/a	n/a	n/a	n/a
7.683	0.022	saccade	n/a	162.1	125.7	n/a	138.2	60.4	2.79	223.0
7.707	0.236	fixation	n/a	147.5	58.8	1182.0	n/a	n/a	n/a	n/a
7.945	0.024	saccade	n/a	150.1	58.2	n/a	226.1	65.2	3.01	239.0
7.971	0.126	fixation	n/a	223.3	64.5	1182.0	n/a	n/a	n/a	n/a
8.099	0.034	saccade	n/a	224.8	66.4	n/a	278.2	73.1	2.14	283.0
8.135	0.148	fixation	n/a	287.4	72.8	1222.0	n/a	n/a	n/a	n/a
8.285	0.034	saccade	n/a	286.8	74.7	n/a	329.4	80.3	1.72	287.0
8.321	0.334	fixation	n/a	344.0	79.5	1287.0	n/a	n/a	n/a	n/a
8.657	0.054	saccade	n/a	347.9	80.6	n/a	180.6	153.6	7.28	436.0
8.713	0.146	fixation	n/a	164.8	161.0	1387.0	n/a	n/a	n/a	n/a
8.861	0.02	saccade	n/a	163.6	161.6	n/a	133.3	192.5	1.71	143.0
8.883	0.21	fixation	n/a	138.3	185.4	1386.0	n/a	n/a	n/a	n/a
9.095	0.074	saccade	n/a	136.4	188.5	n/a	167.2	66.9	5.03	282.0
9.171	0.22	fixation	n/a	166.4	79.2	1373.0	n/a	n/a	n/a	n/a
9.393	0.038	saccade	n/a	166.8	81.0	n/a	201.3	102.3	1.61	237.0
9.433	0.074	fixation	n/a	206.3	105.2	1367.0	n/a	n/a	n/a	n/a
9.509	0.044	saccade	n/a	208.1	104.5	n/a	144.5	189.7	4.25	453.0
9.555	0.122	fixation	n/a	136.6	208.0	1406.0	n/a	n/a	n/a	n/a
9.679	0.022	saccade	n/a	136.0	210.1	n/a	180.1	175.9	2.21	207.0
9.703	0.128	fixation	n/a	175.0	187.1	1407.0	n/a	n/a	n/a	n/a
9.833	0.032	saccade	n/a	174.0	188.6	n/a	217.8	84.6	4.54	261.0
9.867	0.164	fixation	n/a	224.0	93.6	1331.0	n/a	n/a	n/a	n/a
10.033	0.022	saccade	n/a	225.5	91.4	n/a	258.7	66.9	1.65	183.0
10.057	0.228	fixation	n/a	255.8	70.9	1279.0	n/a	n/a	n/a	n/a
10.287	0.054	saccade	n/a	256.3	71.0	n/a	166.7	189.1	5.94	437.0
10.343	0.166	fixation	n/a	159.5	201.8	1343.0	n/a	n/a	n/a	n/a
10.511	0.028	saccade	n/a	158.6	202.9	n/a	132.6	192.9	1.09	144.0
10.541	0.218	fixation	n/a	130.8	191.0	1317.0	n/a	n/a	n/a	n/a
10.761	0.032	saccade	n/a	131.5	192.5	n/a	198.1	186.1	2.62	333.0
10.795	0.358	fixation	n/a	210.4	187.0	1202.0	n/a	n/a	n/a	n/a
10.92	0.0	trigger_15	15	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.942	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.155	0.046	saccade	n/a	213.5	187.1	n/a	172.1	61.5	5.33	382.0
11.203	0.108	fixation	n/a	175.9	49.8	1123.0	n/a	n/a	n/a	n/a
11.313	0.032	saccade	n/a	177.7	49.9	n/a	138.1	55.8	1.57	192.0
11.347	0.168	fixation	n/a	132.0	59.1	1127.0	n/a	n/a	n/a	n/a
11.517	0.026	saccade	n/a	130.8	60.6	n/a	231.5	57.6	3.96	282.0
11.545	0.35	fixation	n/a	225.7	59.3	1109.0	n/a	n/a	n/a	n/a
11.897	0.034	saccade	n/a	228.4	60.7	n/a	181.8	61.9	1.84	228.0
11.933	0.162	fixation	n/a	178.0	63.3	1079.0	n/a	n/a	n/a	n/a
12.097	0.028	saccade	n/a	177.7	63.2	n/a	303.8	61.4	5.01	322.0
12.127	0.35	fixation	n/a	311.5	61.0	1049.0	n/a	n/a	n/a	n/a
12.479	0.028	saccade	n/a	312.6	61.6	n/a	403.7	76.2	3.71	237.0
12.509	0.238	fixation	n/a	399.6	67.3	981.0	n/a	n/a	n/a	n/a
12.749	0.024	saccade	n/a	399.7	68.4	n/a	468.7	63.0	2.79	206.0
12.775	0.212	fixation	n/a	466.8	62.6	965.0	n/a	n/a	n/a	n/a
12.989	0.022	saccade	n/a	467.7	62.7	n/a	514.0	67.0	1.86	167.0
13.013	0.264	fixation	n/a	506.3	66.1	960.0	n/a	n/a	n/a	n/a
13.279	0.034	saccade	n/a	506.6	66.5	n/a	553.5	74.8	1.9	223.0
13.315	0.082	fixation	n/a	560.7	72.9	923.0	n/a	n/a	n/a	n/a
13.399	0.076	saccade	n/a	561.6	73.3	n/a	128.7	98.4	17.07	509.0
13.477	0.172	fixation	n/a	117.6	102.8	1006.0	n/a	n/a	n/a	n/a
13.651	0.014	saccade	n/a	116.8	105.0	n/a	93.7	115.9	0.99	87.0
13.667	0.52	fixation	n/a	101.9	116.3	1107.0	n/a	n/a	n/a	n/a
14.189	0.04	saccade	n/a	105.0	120.0	n/a	190.0	121.7	3.31	265.0
14.231	0.154	fixation	n/a	200.1	122.9	1143.0	n/a	n/a	n/a	n/a
14.387	0.02	saccade	n/a	201.3	123.1	n/a	165.4	124.4	1.41	115.0
14.409	0.15	fixation	n/a	176.1	122.4	1102.0	n/a	n/a	n/a	n/a
14.561	0.032	saccade	n/a	175.6	122.8	n/a	312.5	123.2	5.44	303.0
14.595	0.198	fixation	n/a	309.0	122.1	1102.0	n/a	n/a	n/a	n/a
14.795	0.04	saccade	n/a	313.0	122.7	n/a	396.5	130.3	3.37	320.0
14.837	0.302	fixation	n/a	414.2	131.9	1137.0	n/a	n/a	n/a	n/a
15.141	0.036	saccade	n/a	414.8	135.2	n/a	485.5	140.4	2.85	274.0
