onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
1.989	0.314	fixation	n/a	379.4	281.4	1162.0	n/a	n/a	n/a	n/a
2.022	0.0	trigger_101	101	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.028	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.032	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.305	0.022	saccade	n/a	374.7	275.9	n/a	385.1	309.0	1.39	136.0
2.329	0.304	fixation	n/a	371.4	302.9	1095.0	n/a	n/a	n/a	n/a
2.635	0.02	saccade	n/a	355.6	310.5	n/a	321.9	332.5	1.6	130.0
2.657	0.282	fixation	n/a	342.9	326.9	1032.0	n/a	n/a	n/a	n/a
2.941	0.022	saccade	n/a	357.3	328.4	n/a	345.4	262.0	2.7	207.0
2.965	0.164	fixation	n/a	347.8	262.8	1184.0	n/a	n/a	n/a	n/a
3.131	0.05	saccade	n/a	349.3	266.7	n/a	295.8	204.4	3.31	278.0
3.183	0.228	fixation	n/a	301.9	200.6	1240.0	n/a	n/a	n/a	n/a
3.413	0.02	saccade	n/a	314.4	202.4	n/a	288.8	181.0	1.34	136.0
3.435	0.306	fixation	n/a	297.1	191.9	1202.0	n/a	n/a	n/a	n/a
3.743	0.016	saccade	n/a	297.2	194.0	n/a	291.9	208.7	0.63	69.0
3.761	0.216	fixation	n/a	295.4	207.3	1211.0	n/a	n/a	n/a	n/a
3.979	0.036	saccade	n/a	292.9	208.2	n/a	341.7	265.3	3.02	273.0
4.017	0.19	fixation	n/a	347.9	266.3	1215.0	n/a	n/a	n/a	n/a
4.209	0.05	saccade	n/a	347.4	269.1	n/a	277.6	116.4	6.79	424.0
4.261	0.124	fixation	n/a	272.1	94.5	1164.0	n/a	n/a	n/a	n/a
4.387	0.036	saccade	n/a	275.4	94.8	n/a	164.0	97.2	4.41	394.0
4.425	0.148	fixation	n/a	159.1	96.0	1094.0	n/a	n/a	n/a	n/a
4.575	0.028	saccade	n/a	157.6	96.2	n/a	133.4	91.6	0.96	167.0
4.605	0.14	fixation	n/a	130.5	84.5	1037.0	n/a	n/a	n/a	n/a
4.747	0.038	saccade	n/a	130.8	81.6	n/a	227.3	83.2	3.79	370.0
4.787	0.146	fixation	n/a	243.9	82.4	1034.0	n/a	n/a	n/a	n/a
4.935	0.034	saccade	n/a	247.0	82.7	n/a	304.8	86.1	2.32	286.0
4.971	0.134	fixation	n/a	315.9	85.5	1011.0	n/a	n/a	n/a	n/a
5.1	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.104	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.107	0.032	saccade	n/a	317.1	86.9	n/a	367.1	91.2	2.02	296.0
5.141	0.344	fixation	n/a	378.5	93.5	994.0	n/a	n/a	n/a	n/a
5.487	0.034	saccade	n/a	379.6	91.8	n/a	436.3	94.2	2.29	249.0
5.523	0.186	fixation	n/a	445.6	94.2	1010.0	n/a	n/a	n/a	n/a
5.711	0.032	saccade	n/a	447.9	96.4	n/a	489.0	99.4	1.66	204.0
5.745	0.202	fixation	n/a	498.9	98.6	1040.0	n/a	n/a	n/a	n/a
5.949	0.02	saccade	n/a	500.1	96.8	n/a	474.6	97.3	1.02	121.0
5.971	0.138	fixation	n/a	481.1	97.9	1048.0	n/a	n/a	n/a	n/a
6.111	0.034	saccade	n/a	480.0	99.1	n/a	527.5	100.2	1.9	244.0
6.147	0.092	fixation	n/a	535.8	100.0	1019.0	n/a	n/a	n/a	n/a
6.241	0.238	saccade	n/a	537.1	106.5	n/a	517.4	93.2	0.95	1066.0
6.267	0.17	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.481	0.162	fixation	n/a	512.3	94.5	989.0	n/a	n/a	n/a	n/a
6.645	0.028	saccade	n/a	513.5	96.2	n/a	483.2	94.5	1.22	171.0
