onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
1.993	0.4	fixation	n/a	311.3	274.9	1038.0	n/a	n/a	n/a	n/a
2.032	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.032	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.048	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.395	0.02	saccade	n/a	313.1	292.4	n/a	267.4	281.1	1.87	160.0
2.417	0.244	fixation	n/a	279.5	275.5	1003.0	n/a	n/a	n/a	n/a
2.663	0.042	saccade	n/a	279.8	283.6	n/a	274.4	230.3	2.16	131.0
2.707	0.574	fixation	n/a	273.7	223.5	961.0	n/a	n/a	n/a	n/a
3.283	0.026	saccade	n/a	264.9	230.8	n/a	278.3	198.4	1.42	68.0
3.311	0.64	fixation	n/a	283.0	195.6	941.0	n/a	n/a	n/a	n/a
3.953	0.008	saccade	n/a	281.7	210.6	n/a	274.1	222.7	0.58	72.0
3.963	0.258	fixation	n/a	271.3	237.7	934.0	n/a	n/a	n/a	n/a
4.223	0.05	saccade	n/a	272.8	240.0	n/a	239.6	103.8	5.67	360.0
4.275	0.088	fixation	n/a	239.0	93.4	900.0	n/a	n/a	n/a	n/a
4.298	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.304	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.365	0.038	saccade	n/a	240.2	95.0	n/a	157.0	98.4	3.29	320.0
4.405	0.164	fixation	n/a	151.6	100.0	915.0	n/a	n/a	n/a	n/a
4.571	0.016	saccade	n/a	147.7	101.8	n/a	140.9	96.0	0.35	68.0
4.589	0.1	fixation	n/a	143.4	98.3	919.0	n/a	n/a	n/a	n/a
4.691	0.036	saccade	n/a	144.6	98.9	n/a	217.5	96.9	2.87	364.0
4.729	0.088	fixation	n/a	233.3	95.5	951.0	n/a	n/a	n/a	n/a
4.819	0.054	saccade	n/a	234.5	97.2	n/a	479.2	113.9	9.81	463.0
4.875	0.16	fixation	n/a	479.8	106.8	968.0	n/a	n/a	n/a	n/a
5.037	0.022	saccade	n/a	481.6	105.5	n/a	440.2	106.3	1.67	164.0
5.061	0.156	fixation	n/a	448.1	107.9	1002.0	n/a	n/a	n/a	n/a
5.219	0.036	saccade	n/a	444.4	111.9	n/a	510.6	107.1	2.67	310.0
5.257	0.1	fixation	n/a	521.6	107.5	1006.0	n/a	n/a	n/a	n/a
5.359	0.07	saccade	n/a	522.1	109.0	n/a	154.3	155.1	14.66	512.0
