sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	He	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	2	won	2.0	789.0	60.0	n/a	120.0	120.0	120.0	789.0	789.0	789.0	789.0	1.222614	0.617382	0.591253	0.593673	0.887955	1.44287	1.505305	1.220328	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.175859	0.66695	0.645518	0.531685	0.808695	1.171261	1.277353	1.048583	1.175859	0.66695	0.645518	0.531685	0.808695	1.171261	1.277353	1.048583	1.175859	0.66695	0.645518	0.531685	0.808695	1.171261	1.277353	1.048583
1	3	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	4	Gold	2.0	808.5	132.0	n/a	132.0	132.0	237.0	798.0	798.0	798.0	808.5	1.011013	1.272118	1.259105	1.538123	1.228453	1.329763	1.064994	0.893968	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.011013	1.272118	1.259105	1.538123	1.228453	1.329763	1.064994	0.893968	1.011013	1.272118	1.259105	1.538123	1.228453	1.329763	1.064994	0.893968	0.876156	1.136562	0.998997	1.634068	1.278858	1.146919	1.086343	0.995855
1	5	Medal	1.0	829.0	82.0	82.0	82.0	82.0	82.0	829.0	829.0	829.0	829.0	1.216311	0.921464	0.997925	1.176163	1.001144	1.173632	1.009404	0.88509	1.216311	0.921464	0.997925	1.176163	1.001144	1.173632	1.009404	0.88509	1.216311	0.921464	0.997925	1.176163	1.001144	1.173632	1.009404	0.88509	1.216311	0.921464	0.997925	1.176163	1.001144	1.173632	1.009404	0.88509	1.216311	0.921464	0.997925	1.176163	1.001144	1.173632	1.009404	0.88509
1	6	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	7	the	1.0	839.0	82.0	82.0	82.0	82.0	82.0	839.0	839.0	839.0	839.0	0.535467	0.602704	0.850707	0.856373	0.72903	1.170977	1.179534	1.026656	0.535467	0.602704	0.850707	0.856373	0.72903	1.170977	1.179534	1.026656	0.535467	0.602704	0.850707	0.856373	0.72903	1.170977	1.179534	1.026656	0.535467	0.602704	0.850707	0.856373	0.72903	1.170977	1.179534	1.026656	0.535467	0.602704	0.850707	0.856373	0.72903	1.170977	1.179534	1.026656
1	8	Royal	1.0	846.0	85.0	85.0	85.0	85.0	85.0	846.0	846.0	846.0	846.0	0.853903	1.11265	1.067208	0.92926	0.723847	1.116558	0.931558	0.973308	0.853903	1.11265	1.067208	0.92926	0.723847	1.116558	0.931558	0.973308	0.853903	1.11265	1.067208	0.92926	0.723847	1.116558	0.931558	0.973308	0.853903	1.11265	1.067208	0.92926	0.723847	1.116558	0.931558	0.973308	0.853903	1.11265	1.067208	0.92926	0.723847	1.116558	0.931558	0.973308
1	9	Astronomical	3.0	830.0	126.0	n/a	254.0	254.0	338.0	846.0	831.0	831.0	830.0	0.827609	0.709343	0.889313	1.027548	0.824796	1.05101	1.054843	0.809792	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.825577	1.066137	1.03124	1.092509	0.787868	1.104384	1.039147	0.879587	0.825577	1.066137	1.03124	1.092509	0.787868	1.104384	1.039147	0.879587	1.054092	1.239926	1.252982	1.134455	0.831852	1.08276	0.977622	0.816792
1	10	Society	3.0	827.6667	51.0	n/a	136.0	136.0	195.0	824.0	815.0	815.0	827.6667	1.18809	1.235622	0.972623	0.843015	1.060266	1.135587	0.878624	0.658907	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.223215	1.149067	0.939515	0.904633	1.217803	1.086043	0.950124	0.826156	1.223215	1.149067	0.939515	0.904633	1.217803	1.086043	0.950124	0.826156	1.071861	1.180514	1.025582	1.092063	1.119274	1.0724	0.983732	0.757511
1	11	in	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	12	1892,	2.0	817.5	60.0	n/a	120.0	120.0	120.0	809.0	817.5	817.5	817.5	0.957896	1.131068	0.820853	1.349775	1.155062	1.163181	1.336314	1.230851	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.879261	0.903689	0.659511	1.072445	0.948663	1.015388	1.194731	1.0954	0.879261	0.903689	0.659511	1.072445	0.948663	1.015388	1.194731	1.0954	0.879261	0.903689	0.659511	1.072445	0.948663	1.015388	1.194731	1.0954
1	13	and	1.0	892.0	106.0	106.0	106.0	106.0	106.0	892.0	892.0	892.0	892.0	0.760232	0.919943	0.680834	1.510815	1.269999	0.999439	1.049112	0.81043	0.760232	0.919943	0.680834	1.510815	1.269999	0.999439	1.049112	0.81043	0.760232	0.919943	0.680834	1.510815	1.269999	0.999439	1.049112	0.81043	0.760232	0.919943	0.680834	1.510815	1.269999	0.999439	1.049112	0.81043	0.760232	0.919943	0.680834	1.510815	1.269999	0.999439	1.049112	0.81043
1	14	also	2.0	855.0	80.0	n/a	143.0	143.0	143.0	849.0	855.0	855.0	855.0	0.892385	0.493347	0.753367	0.979746	0.775223	1.253292	0.982766	0.802051	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.724487	0.459166	0.95098	1.173893	0.861221	1.078042	0.992726	0.92632	0.724487	0.459166	0.95098	1.173893	0.861221	1.078042	0.992726	0.92632	0.724487	0.459166	0.95098	1.173893	0.861221	1.078042	0.992726	0.92632
1	15	later	1.0	797.0	52.0	52.0	52.0	1206.0	52.0	797.0	797.0	821.6	797.0	1.00914	0.556095	0.50978	0.867939	0.68625	1.307579	1.226212	2.038575	1.00914	0.556095	0.50978	0.867939	0.68625	1.307579	1.226212	2.038575	1.00914	0.556095	0.50978	0.867939	0.68625	1.307579	1.226212	2.038575	0.952175	0.86367	0.875884	0.994546	0.907815	1.133916	1.087991	1.024646	1.00914	0.556095	0.50978	0.867939	0.68625	1.307579	1.226212	2.038575
1	16	served	2.0	879.5	70.0	n/a	143.0	143.0	143.0	875.0	879.5	879.5	879.5	0.532363	0.767211	1.018992	0.731299	0.54242	0.840241	1.110322	1.135152	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.713547	0.848441	0.896133	0.883526	0.520199	0.862016	0.913919	0.91097	0.713547	0.848441	0.896133	0.883526	0.520199	0.862016	0.913919	0.91097	0.713547	0.848441	0.896133	0.883526	0.520199	0.862016	0.913919	0.91097
1	17	as	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	18	president	1.0	863.0	121.0	121.0	121.0	121.0	121.0	863.0	863.0	863.0	863.0	1.380324	0.492098	1.482158	1.320354	0.865019	1.131938	0.829871	0.95109	1.380324	0.492098	1.482158	1.320354	0.865019	1.131938	0.829871	0.95109	1.380324	0.492098	1.482158	1.320354	0.865019	1.131938	0.829871	0.95109	1.380324	0.492098	1.482158	1.320354	0.865019	1.131938	0.829871	0.95109	1.380324	0.492098	1.482158	1.320354	0.865019	1.131938	0.829871	0.95109
1	19	of	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	20	that	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	21	organization.	2.0	847.5	98.0	n/a	175.0	529.0	175.0	850.0	847.5	847.8333	847.5	0.939823	0.771649	0.737983	1.084679	0.692099	1.148837	1.05886	0.843201	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.706165	0.728	0.772753	1.032204	0.728492	1.162074	0.960271	0.711466	0.86569	1.034643	0.976568	1.331751	0.983047	1.062048	0.997145	0.773755	0.706165	0.728	0.772753	1.032204	0.728492	1.162074	0.960271	0.711466
2	1	Dole	2.0	928.5	89.0	n/a	89.0	89.0	157.0	898.0	898.0	898.0	928.5	1.301538	0.919346	1.397831	1.087685	0.771288	1.398673	1.251137	1.210431	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.301538	0.919346	1.397831	1.087685	0.771288	1.398673	1.251137	1.210431	1.301538	0.919346	1.397831	1.087685	0.771288	1.398673	1.251137	1.210431	0.919183	0.843217	1.308268	0.980118	0.717719	1.202553	1.240543	1.202796
2	2	was	1.0	946.0	103.0	103.0	103.0	171.0	103.0	946.0	946.0	952.5	946.0	0.900216	1.106664	1.044652	1.256538	0.874393	1.063961	1.153374	1.143592	0.900216	1.106664	1.044652	1.256538	0.874393	1.063961	1.153374	1.143592	0.900216	1.106664	1.044652	1.256538	0.874393	1.063961	1.153374	1.143592	0.718522	0.936876	1.131679	1.064545	0.769271	1.035197	1.191661	1.169377	0.900216	1.106664	1.044652	1.256538	0.874393	1.063961	1.153374	1.143592
2	3	twice	2.0	965.5	80.0	n/a	142.0	142.0	142.0	961.0	965.5	965.5	965.5	0.643653	0.660298	0.784693	1.311875	0.657459	1.15733	1.091026	0.91596	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.654758	0.67858	1.015848	1.302823	0.793097	1.043078	0.995235	0.866576	0.654758	0.67858	1.015848	1.302823	0.793097	1.043078	0.995235	0.866576	0.654758	0.67858	1.015848	1.302823	0.793097	1.043078	0.995235	0.866576
2	4	decorated	1.0	979.0	98.0	98.0	98.0	98.0	98.0	979.0	979.0	979.0	979.0	1.680496	1.568753	1.644742	0.913757	0.839633	1.360614	0.84632	0.777639	1.680496	1.568753	1.644742	0.913757	0.839633	1.360614	0.84632	0.777639	1.680496	1.568753	1.644742	0.913757	0.839633	1.360614	0.84632	0.777639	1.680496	1.568753	1.644742	0.913757	0.839633	1.360614	0.84632	0.777639	1.680496	1.568753	1.644742	0.913757	0.839633	1.360614	0.84632	0.777639
2	5	for	1.0	984.0	88.0	88.0	88.0	88.0	88.0	984.0	984.0	984.0	984.0	0.89504	1.568269	1.583093	0.957028	0.802816	1.042947	0.867037	0.850457	0.89504	1.568269	1.583093	0.957028	0.802816	1.042947	0.867037	0.850457	0.89504	1.568269	1.583093	0.957028	0.802816	1.042947	0.867037	0.850457	0.89504	1.568269	1.583093	0.957028	0.802816	1.042947	0.867037	0.850457	0.89504	1.568269	1.583093	0.957028	0.802816	1.042947	0.867037	0.850457
2	6	heroic	1.0	954.0	66.0	66.0	66.0	66.0	66.0	954.0	954.0	954.0	954.0	1.181393	1.322926	1.169391	1.123652	1.065742	0.74786	0.685478	0.758624	1.181393	1.322926	1.169391	1.123652	1.065742	0.74786	0.685478	0.758624	1.181393	1.322926	1.169391	1.123652	1.065742	0.74786	0.685478	0.758624	1.181393	1.322926	1.169391	1.123652	1.065742	0.74786	0.685478	0.758624	1.181393	1.322926	1.169391	1.123652	1.065742	0.74786	0.685478	0.758624
2	7	achievement,	1.0	908.0	143.0	143.0	143.0	143.0	143.0	908.0	908.0	908.0	908.0	1.178289	1.546548	0.898394	0.737324	0.741752	1.129878	1.123924	0.9281	1.178289	1.546548	0.898394	0.737324	0.741752	1.129878	1.123924	0.9281	1.178289	1.546548	0.898394	0.737324	0.741752	1.129878	1.123924	0.9281	1.178289	1.546548	0.898394	0.737324	0.741752	1.129878	1.123924	0.9281	1.178289	1.546548	0.898394	0.737324	0.741752	1.129878	1.123924	0.9281
2	8	receiving	1.0	817.0	239.0	239.0	239.0	239.0	239.0	817.0	817.0	817.0	817.0	0.748581	0.872652	0.869682	1.173093	0.854905	1.007582	1.049937	0.772054	0.748581	0.872652	0.869682	1.173093	0.854905	1.007582	1.049937	0.772054	0.748581	0.872652	0.869682	1.173093	0.854905	1.007582	1.049937	0.772054	0.748581	0.872652	0.869682	1.173093	0.854905	1.007582	1.049937	0.772054	0.748581	0.872652	0.869682	1.173093	0.854905	1.007582	1.049937	0.772054
2	9	two	2.0	872.5	76.0	n/a	76.0	1112.0	179.0	896.0	896.0	933.8182	872.5	0.744313	1.117121	0.755186	0.879884	1.144625	1.159362	1.244358	0.906559	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.744313	1.117121	0.755186	0.879884	1.144625	1.159362	1.244358	0.906559	0.952383	1.10423	1.14667	1.055196	0.849591	1.091224	1.04018	0.934161	1.014915	0.907699	0.748007	0.91984	0.954574	1.110246	1.112314	0.886515
2	10	Purple	2.0	856.0	55.0	n/a	55.0	224.0	121.0	860.0	860.0	853.6667	856.0	0.868737	1.003273	1.276624	0.94873	1.021854	1.285106	1.327184	0.945843	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.868737	1.003273	1.276624	0.94873	1.021854	1.285106	1.327184	0.945843	0.954832	0.76756	0.970805	1.02196	0.821697	1.15445	1.143873	0.986411	0.78949	0.802202	1.085793	1.053043	0.850284	1.20111	1.225674	1.046382
2	11	Hearts	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	12	for	1.0	881.0	96.0	96.0	96.0	96.0	96.0	881.0	881.0	881.0	881.0	1.34191	0.751627	0.974028	1.276902	0.584253	1.015171	0.920154	0.856971	1.34191	0.751627	0.974028	1.276902	0.584253	1.015171	0.920154	0.856971	1.34191	0.751627	0.974028	1.276902	0.584253	1.015171	0.920154	0.856971	1.34191	0.751627	0.974028	1.276902	0.584253	1.015171	0.920154	0.856971	1.34191	0.751627	0.974028	1.276902	0.584253	1.015171	0.920154	0.856971
2	13	his	1.0	892.0	122.0	122.0	122.0	122.0	122.0	892.0	892.0	892.0	892.0	1.332248	1.550883	0.810859	0.921661	0.801244	0.977493	1.015944	0.904571	1.332248	1.550883	0.810859	0.921661	0.801244	0.977493	1.015944	0.904571	1.332248	1.550883	0.810859	0.921661	0.801244	0.977493	1.015944	0.904571	1.332248	1.550883	0.810859	0.921661	0.801244	0.977493	1.015944	0.904571	1.332248	1.550883	0.810859	0.921661	0.801244	0.977493	1.015944	0.904571
2	14	injuries,	1.0	878.0	84.0	84.0	84.0	84.0	84.0	878.0	878.0	878.0	878.0	0.729669	1.190749	0.702652	0.896365	0.851964	1.034722	0.966724	0.817464	0.729669	1.190749	0.702652	0.896365	0.851964	1.034722	0.966724	0.817464	0.729669	1.190749	0.702652	0.896365	0.851964	1.034722	0.966724	0.817464	0.729669	1.190749	0.702652	0.896365	0.851964	1.034722	0.966724	0.817464	0.729669	1.190749	0.702652	0.896365	0.851964	1.034722	0.966724	0.817464
2	15	and	1.0	859.0	94.0	94.0	94.0	94.0	94.0	859.0	859.0	859.0	859.0	0.864508	0.949412	1.031078	1.026991	0.614112	1.38293	1.193189	0.895161	0.864508	0.949412	1.031078	1.026991	0.614112	1.38293	1.193189	0.895161	0.864508	0.949412	1.031078	1.026991	0.614112	1.38293	1.193189	0.895161	0.864508	0.949412	1.031078	1.026991	0.614112	1.38293	1.193189	0.895161	0.864508	0.949412	1.031078	1.026991	0.614112	1.38293	1.193189	0.895161
2	16	the	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	17	Bronze	2.0	876.0	114.0	n/a	183.0	183.0	183.0	878.0	876.0	876.0	876.0	0.685434	0.747871	1.234647	1.162958	0.706677	1.092001	1.133091	0.93338	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.81272	0.973236	1.217563	1.114634	0.732574	1.064125	1.053864	1.008034	0.81272	0.973236	1.217563	1.114634	0.732574	1.064125	1.053864	1.008034	0.81272	0.973236	1.217563	1.114634	0.732574	1.064125	1.053864	1.008034
2	18	Star	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	19	Medal	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	20	for	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2	21	his	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
