onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.047	0.332	fixation	n/a	141.0	385.5	1061.0	n/a	n/a	n/a	n/a
2.084	0.0	trigger_118	118	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.086	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.092	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.381	0.038	saccade	n/a	139.7	383.0	n/a	261.3	302.4	5.7	313.0
2.421	0.166	fixation	n/a	260.9	303.3	1053.0	n/a	n/a	n/a	n/a
2.589	0.05	saccade	n/a	263.6	303.5	n/a	396.8	251.3	5.71	365.0
2.641	0.222	fixation	n/a	409.0	247.5	1050.0	n/a	n/a	n/a	n/a
2.865	0.048	saccade	n/a	413.8	246.0	n/a	279.3	251.9	5.39	311.0
2.915	0.196	fixation	n/a	267.6	249.7	1060.0	n/a	n/a	n/a	n/a
3.113	0.044	saccade	n/a	264.9	250.8	n/a	168.6	255.6	3.8	290.0
3.159	0.226	fixation	n/a	156.3	258.6	1119.0	n/a	n/a	n/a	n/a
3.387	0.046	saccade	n/a	156.4	265.8	n/a	186.6	372.6	4.37	354.0
3.435	0.334	fixation	n/a	194.0	384.4	1142.0	n/a	n/a	n/a	n/a
3.771	0.024	saccade	n/a	194.4	385.6	n/a	140.9	381.4	2.07	160.0
3.797	0.294	fixation	n/a	153.7	377.4	1047.0	n/a	n/a	n/a	n/a
4.093	0.052	saccade	n/a	156.2	376.7	n/a	315.4	280.7	7.3	298.0
4.147	0.184	fixation	n/a	326.2	284.9	1016.0	n/a	n/a	n/a	n/a
4.333	0.052	saccade	n/a	327.4	281.6	n/a	248.9	110.0	7.61	469.0
4.387	0.1	fixation	n/a	238.8	87.4	1008.0	n/a	n/a	n/a	n/a
4.489	0.042	saccade	n/a	237.3	87.0	n/a	155.5	89.3	3.23	264.0
4.533	0.12	fixation	n/a	149.3	86.3	1021.0	n/a	n/a	n/a	n/a
4.655	0.018	saccade	n/a	148.9	87.3	n/a	111.5	89.2	1.46	113.0
4.675	0.276	fixation	n/a	124.5	89.7	1015.0	n/a	n/a	n/a	n/a
4.953	0.024	saccade	n/a	122.4	94.7	n/a	209.8	88.8	3.43	280.0
4.979	0.17	fixation	n/a	201.5	90.8	1043.0	n/a	n/a	n/a	n/a
5.151	0.024	saccade	n/a	203.8	92.7	n/a	290.8	88.3	3.46	276.0
5.177	0.252	fixation	n/a	280.4	92.0	1098.0	n/a	n/a	n/a	n/a
5.431	0.018	saccade	n/a	282.5	94.8	n/a	319.2	83.5	1.54	151.0
