onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.003	0.318	fixation	n/a	311.1	257.0	1000.0	n/a	n/a	n/a	n/a
2.038	0.0	trigger_114	114	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.04	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.054	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.323	0.024	saccade	n/a	310.8	260.7	n/a	270.0	211.9	2.56	198.0
2.349	0.398	fixation	n/a	264.5	202.6	958.0	n/a	n/a	n/a	n/a
2.749	0.032	saccade	n/a	266.1	205.4	n/a	219.6	308.6	4.53	208.0
2.783	0.14	fixation	n/a	215.3	334.1	995.0	n/a	n/a	n/a	n/a
2.925	0.02	saccade	n/a	213.5	334.4	n/a	242.2	376.9	2.01	165.0
2.947	0.334	fixation	n/a	238.1	378.5	1012.0	n/a	n/a	n/a	n/a
3.283	0.014	saccade	n/a	238.9	381.4	n/a	207.1	378.9	1.24	116.0
3.299	0.324	fixation	n/a	215.2	381.1	1029.0	n/a	n/a	n/a	n/a
3.625	0.018	saccade	n/a	217.2	382.7	n/a	234.8	349.6	1.47	117.0
3.645	0.166	fixation	n/a	264.0	340.2	1049.0	n/a	n/a	n/a	n/a
3.813	0.016	saccade	n/a	268.0	342.9	n/a	300.0	367.2	1.58	136.0
3.831	0.156	fixation	n/a	301.4	367.9	1038.0	n/a	n/a	n/a	n/a
3.989	0.042	saccade	n/a	300.7	366.5	n/a	387.7	233.3	6.35	216.0
4.033	0.22	fixation	n/a	390.6	243.8	968.0	n/a	n/a	n/a	n/a
4.255	0.04	saccade	n/a	392.8	249.6	n/a	237.2	142.9	7.58	331.0
4.297	0.05	fixation	n/a	242.0	146.9	864.0	n/a	n/a	n/a	n/a
4.349	0.026	saccade	n/a	242.7	145.4	n/a	159.9	90.9	3.95	308.0
4.377	0.066	fixation	n/a	158.7	92.6	844.0	n/a	n/a	n/a	n/a
4.445	0.018	saccade	n/a	159.3	92.6	n/a	120.5	67.3	1.82	166.0
4.465	0.324	fixation	n/a	125.0	67.9	818.0	n/a	n/a	n/a	n/a
4.791	0.018	saccade	n/a	124.5	71.0	n/a	165.2	69.3	1.59	136.0
4.811	0.14	fixation	n/a	166.9	70.2	882.0	n/a	n/a	n/a	n/a
4.953	0.022	saccade	n/a	166.7	72.1	n/a	235.3	67.9	2.71	201.0
4.977	0.204	fixation	n/a	246.0	68.7	961.0	n/a	n/a	n/a	n/a
5.183	0.02	saccade	n/a	248.5	71.8	n/a	195.2	71.0	2.12	158.0
5.205	0.172	fixation	n/a	198.5	73.3	1000.0	n/a	n/a	n/a	n/a
5.379	0.024	saccade	n/a	200.2	75.1	n/a	278.5	74.3	3.11	206.0
5.405	0.152	fixation	n/a	287.4	78.2	1008.0	n/a	n/a	n/a	n/a
5.559	0.026	saccade	n/a	286.1	77.4	n/a	366.0	87.5	3.24	204.0
5.587	0.152	fixation	n/a	379.3	91.6	1021.0	n/a	n/a	n/a	n/a
5.741	0.022	saccade	n/a	378.8	92.3	n/a	444.3	87.2	2.65	192.0
5.765	0.19	fixation	n/a	444.8	84.6	1009.0	n/a	n/a	n/a	n/a
5.957	0.016	saccade	n/a	442.9	85.0	n/a	480.5	82.7	1.52	124.0
5.975	0.276	fixation	n/a	477.4	83.8	993.0	n/a	n/a	n/a	n/a
6.253	0.022	saccade	n/a	475.7	82.5	n/a	412.3	83.4	2.55	184.0
6.277	0.178	fixation	n/a	416.0	84.8	946.0	n/a	n/a	n/a	n/a
6.457	0.016	saccade	n/a	419.7	84.3	n/a	450.5	81.7	1.24	88.0
6.475	0.162	fixation	n/a	455.9	80.9	951.0	n/a	n/a	n/a	n/a
6.639	0.018	saccade	n/a	454.4	80.2	n/a	497.8	79.6	1.74	145.0
6.659	0.336	fixation	n/a	496.3	80.1	961.0	n/a	n/a	n/a	n/a
6.997	0.012	saccade	n/a	496.2	82.1	n/a	519.5	78.1	0.95	89.0
7.011	0.194	fixation	n/a	523.1	79.5	923.0	n/a	n/a	n/a	n/a
7.207	0.02	saccade	n/a	524.2	79.9	n/a	573.3	77.4	1.96	130.0
7.229	0.192	fixation	n/a	577.3	74.4	916.0	n/a	n/a	n/a	n/a
7.423	0.07	saccade	n/a	579.0	73.9	n/a	167.5	115.9	16.32	325.0
7.495	0.11	fixation	n/a	178.7	118.2	946.0	n/a	n/a	n/a	n/a
7.607	0.02	saccade	n/a	180.5	119.5	n/a	128.0	129.2	2.09	163.0
7.629	0.242	fixation	n/a	135.8	130.3	961.0	n/a	n/a	n/a	n/a
7.873	0.02	saccade	n/a	135.0	130.3	n/a	183.2	126.2	1.89	139.0
7.895	0.218	fixation	n/a	190.9	125.9	987.0	n/a	n/a	n/a	n/a
8.115	0.026	saccade	n/a	191.5	128.2	n/a	278.6	135.9	3.48	229.0
8.143	0.168	fixation	n/a	278.7	137.0	997.0	n/a	n/a	n/a	n/a
8.313	0.026	saccade	n/a	276.5	138.8	n/a	359.9	144.8	3.36	212.0
8.341	0.25	fixation	n/a	361.3	144.6	1004.0	n/a	n/a	n/a	n/a
