onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.004	0.254	fixation	n/a	148.7	54.6	868.0	n/a	n/a	n/a	n/a
2.05	0.0	trigger_93	93	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.052	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.058	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.26	0.064	saccade	n/a	150.3	53.1	n/a	381.8	273.5	12.74	579.0
2.326	0.14	fixation	n/a	388.7	286.5	933.0	n/a	n/a	n/a	n/a
2.468	0.168	saccade	n/a	390.4	290.2	n/a	455.5	302.0	2.64	668.0
2.49	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.638	0.212	fixation	n/a	456.0	321.0	863.0	n/a	n/a	n/a	n/a
2.852	0.022	saccade	n/a	457.2	321.9	n/a	420.7	334.8	1.54	159.0
2.876	0.192	fixation	n/a	424.0	333.2	844.0	n/a	n/a	n/a	n/a
3.07	0.022	saccade	n/a	426.8	333.8	n/a	492.1	316.1	2.69	208.0
3.094	0.192	fixation	n/a	486.7	321.1	814.0	n/a	n/a	n/a	n/a
3.288	0.018	saccade	n/a	488.0	319.9	n/a	466.6	322.8	0.86	102.0
3.308	0.058	fixation	n/a	470.7	324.0	803.0	n/a	n/a	n/a	n/a
3.368	0.166	saccade	n/a	471.9	326.6	n/a	420.6	307.9	2.17	591.0
3.388	0.11	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.536	0.214	fixation	n/a	423.0	323.0	779.0	n/a	n/a	n/a	n/a
3.752	0.022	saccade	n/a	422.9	321.2	n/a	362.2	347.6	2.63	204.0
3.776	0.188	fixation	n/a	358.7	348.5	813.0	n/a	n/a	n/a	n/a
3.966	0.048	saccade	n/a	355.9	348.7	n/a	203.5	578.3	10.53	444.0
4.016	0.206	fixation	n/a	200.3	583.3	827.0	n/a	n/a	n/a	n/a
4.224	0.078	saccade	n/a	202.5	581.4	n/a	226.4	158.1	16.24	497.0
4.304	0.07	fixation	n/a	227.8	163.8	785.0	n/a	n/a	n/a	n/a
4.376	0.038	saccade	n/a	228.6	163.3	n/a	154.8	105.3	3.74	416.0
4.416	0.102	fixation	n/a	142.8	91.9	741.0	n/a	n/a	n/a	n/a
4.52	0.018	saccade	n/a	140.6	90.5	n/a	131.6	87.8	0.37	85.0
4.54	0.1	fixation	n/a	131.6	86.6	746.0	n/a	n/a	n/a	n/a
4.642	0.02	saccade	n/a	132.0	86.3	n/a	190.4	82.5	2.29	177.0
4.664	0.082	fixation	n/a	192.6	84.2	764.0	n/a	n/a	n/a	n/a
4.748	0.024	saccade	n/a	193.7	84.8	n/a	267.2	88.5	2.93	226.0
4.774	0.168	fixation	n/a	268.2	90.8	795.0	n/a	n/a	n/a	n/a
4.944	0.02	saccade	n/a	269.8	97.1	n/a	322.6	91.7	2.13	180.0
4.966	0.128	fixation	n/a	314.5	92.2	820.0	n/a	n/a	n/a	n/a
5.096	0.024	saccade	n/a	314.9	95.4	n/a	387.5	83.3	2.96	231.0
5.122	0.164	fixation	n/a	388.4	85.7	833.0	n/a	n/a	n/a	n/a
5.288	0.018	saccade	n/a	391.0	83.8	n/a	420.5	85.8	1.19	123.0
5.308	0.146	fixation	n/a	415.6	85.5	825.0	n/a	n/a	n/a	n/a
5.456	0.046	saccade	n/a	415.5	86.6	n/a	547.8	87.6	5.3	302.0
5.504	0.124	fixation	n/a	560.3	91.0	814.0	n/a	n/a	n/a	n/a
5.63	0.018	saccade	n/a	562.7	91.6	n/a	603.7	97.2	1.64	155.0
5.65	0.074	fixation	n/a	597.7	96.6	817.0	n/a	n/a	n/a	n/a
5.704	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.708	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.726	0.074	saccade	n/a	598.6	98.0	n/a	138.0	155.3	18.21	511.0
5.802	0.19	fixation	n/a	141.2	163.4	867.0	n/a	n/a	n/a	n/a
5.994	0.024	saccade	n/a	141.8	164.4	n/a	209.2	162.8	2.65	193.0
6.02	0.152	fixation	n/a	202.7	162.3	902.0	n/a	n/a	n/a	n/a
6.174	0.04	saccade	n/a	202.9	161.3	n/a	297.7	163.4	3.77	286.0
6.216	0.266	fixation	n/a	309.0	162.6	925.0	n/a	n/a	n/a	n/a
6.484	0.014	saccade	n/a	309.2	167.2	n/a	282.1	169.1	1.09	106.0
6.5	0.394	fixation	n/a	288.4	171.8	916.0	n/a	n/a	n/a	n/a
6.896	0.02	saccade	n/a	289.6	172.3	n/a	337.6	168.5	1.93	182.0
6.918	0.138	fixation	n/a	334.6	170.1	909.0	n/a	n/a	n/a	n/a
7.058	0.03	saccade	n/a	337.3	172.0	n/a	444.3	164.8	4.31	260.0
7.09	0.192	fixation	n/a	443.5	168.2	915.0	n/a	n/a	n/a	n/a
7.284	0.02	saccade	n/a	445.9	170.6	n/a	409.5	170.2	1.46	137.0
7.306	0.272	fixation	n/a	414.5	171.2	897.0	n/a	n/a	n/a	n/a
7.58	0.026	saccade	n/a	415.2	171.9	n/a	317.7	166.1	3.93	276.0
7.608	0.266	fixation	n/a	320.6	168.6	899.0	n/a	n/a	n/a	n/a
7.876	0.048	saccade	n/a	321.8	168.9	n/a	167.2	105.7	6.65	368.0
7.926	0.084	fixation	n/a	152.6	99.2	878.0	n/a	n/a	n/a	n/a
8.012	0.03	saccade	n/a	153.8	100.8	n/a	129.6	99.5	0.94	164.0
8.044	0.13	fixation	n/a	123.2	94.1	877.0	n/a	n/a	n/a	n/a
8.176	0.024	saccade	n/a	124.5	93.8	n/a	190.9	99.7	2.61	187.0
8.202	0.132	fixation	n/a	188.9	100.3	892.0	n/a	n/a	n/a	n/a
8.336	0.022	saccade	n/a	190.1	101.5	n/a	256.2	101.8	2.62	204.0
8.36	0.248	fixation	n/a	256.2	102.1	889.0	n/a	n/a	n/a	n/a
8.61	0.016	saccade	n/a	257.1	101.6	n/a	241.1	108.7	0.7	76.0
8.628	0.134	fixation	n/a	244.2	106.1	887.0	n/a	n/a	n/a	n/a
8.764	0.026	saccade	n/a	243.5	104.4	n/a	154.6	99.4	3.52	241.0
8.792	0.156	fixation	n/a	159.6	102.3	889.0	n/a	n/a	n/a	n/a
8.95	0.202	saccade	n/a	157.7	99.8	n/a	467.1	64.9	12.36	1325.0
8.974	0.13	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.154	0.23	fixation	n/a	466.1	83.8	864.0	n/a	n/a	n/a	n/a
9.386	0.042	saccade	n/a	468.9	85.3	n/a	576.3	94.6	4.3	270.0
9.43	0.114	fixation	n/a	585.6	95.6	840.0	n/a	n/a	n/a	n/a
9.546	0.018	saccade	n/a	584.9	92.7	n/a	624.0	98.7	1.56	138.0
9.566	0.09	fixation	n/a	616.6	100.2	819.0	n/a	n/a	n/a	n/a
9.608	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.614	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.658	0.076	saccade	n/a	614.3	99.0	n/a	137.0	154.2	18.81	510.0
9.736	0.276	fixation	n/a	143.0	162.9	849.0	n/a	n/a	n/a	n/a
10.014	0.022	saccade	n/a	144.6	166.3	n/a	211.4	168.4	2.63	203.0
10.038	0.198	fixation	n/a	216.4	170.0	855.0	n/a	n/a	n/a	n/a
10.238	0.024	saccade	n/a	218.4	170.5	n/a	302.3	170.5	3.34	264.0
10.264	0.19	fixation	n/a	297.5	169.3	873.0	n/a	n/a	n/a	n/a
10.456	0.044	saccade	n/a	299.3	169.6	n/a	431.3	171.3	5.29	296.0
10.502	0.208	fixation	n/a	444.7	173.2	884.0	n/a	n/a	n/a	n/a
10.712	0.036	saccade	n/a	444.3	175.2	n/a	512.9	184.6	2.78	213.0
10.75	0.094	fixation	n/a	521.2	180.4	885.0	n/a	n/a	n/a	n/a
10.846	0.062	saccade	n/a	523.6	177.5	n/a	248.6	90.3	11.54	505.0
10.91	0.218	fixation	n/a	250.6	100.0	878.0	n/a	n/a	n/a	n/a
11.13	0.04	saccade	n/a	251.2	100.3	n/a	356.1	95.4	4.21	250.0
11.172	0.114	fixation	n/a	364.5	93.9	875.0	n/a	n/a	n/a	n/a
11.288	0.268	saccade	n/a	365.5	98.0	n/a	181.4	227.6	9.01	1156.0
11.312	0.182	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.558	0.072	fixation	n/a	182.4	233.3	941.0	n/a	n/a	n/a	n/a
11.632	0.046	saccade	n/a	181.8	235.4	n/a	148.6	146.1	3.81	365.0
11.68	0.152	fixation	n/a	144.1	133.4	924.0	n/a	n/a	n/a	n/a
11.834	0.022	saccade	n/a	145.1	135.9	n/a	130.1	95.8	1.71	178.0
11.858	0.1	fixation	n/a	129.0	103.7	910.0	n/a	n/a	n/a	n/a
11.96	0.02	saccade	n/a	128.3	103.0	n/a	182.8	97.6	2.14	163.0
11.982	0.118	fixation	n/a	187.2	95.8	893.0	n/a	n/a	n/a	n/a
12.102	0.024	saccade	n/a	186.5	93.3	n/a	261.9	92.0	2.99	217.0
12.128	0.146	fixation	n/a	261.0	94.4	924.0	n/a	n/a	n/a	n/a
12.276	0.02	saccade	n/a	262.5	95.6	n/a	321.8	95.0	2.38	193.0
12.298	0.15	fixation	n/a	329.2	95.3	892.0	n/a	n/a	n/a	n/a
12.45	0.022	saccade	n/a	329.9	94.6	n/a	399.9	91.9	2.82	214.0
12.474	0.208	fixation	n/a	408.3	91.1	867.0	n/a	n/a	n/a	n/a
12.684	0.034	saccade	n/a	410.0	88.3	n/a	354.3	82.5	2.26	252.0
12.72	0.146	fixation	n/a	345.1	84.3	838.0	n/a	n/a	n/a	n/a
12.868	0.022	saccade	n/a	345.2	87.7	n/a	289.7	84.7	2.23	181.0
12.892	0.314	fixation	n/a	295.1	89.5	858.0	n/a	n/a	n/a	n/a
13.208	0.018	saccade	n/a	295.0	92.1	n/a	338.1	90.3	1.73	129.0
13.228	0.19	fixation	n/a	332.4	91.9	914.0	n/a	n/a	n/a	n/a
13.42	0.038	saccade	n/a	334.2	95.1	n/a	251.4	93.6	3.31	290.0
13.46	0.228	fixation	n/a	238.4	97.8	917.0	n/a	n/a	n/a	n/a
13.69	0.028	saccade	n/a	237.3	99.1	n/a	330.8	96.2	3.74	235.0
13.72	0.2	fixation	n/a	331.1	98.9	933.0	n/a	n/a	n/a	n/a
13.922	0.02	saccade	n/a	332.4	99.7	n/a	380.4	95.7	1.94	157.0
13.944	0.092	fixation	n/a	375.8	96.4	941.0	n/a	n/a	n/a	n/a
14.038	0.024	saccade	n/a	375.8	97.4	n/a	444.0	98.7	2.75	197.0
14.064	0.23	fixation	n/a	442.2	98.5	920.0	n/a	n/a	n/a	n/a
14.296	0.018	saccade	n/a	443.7	100.0	n/a	488.8	104.3	1.82	159.0
14.316	0.118	fixation	n/a	487.1	103.9	893.0	n/a	n/a	n/a	n/a
14.436	0.026	saccade	n/a	488.0	105.4	n/a	566.7	104.5	3.14	216.0
14.464	0.172	fixation	n/a	561.3	104.0	881.0	n/a	n/a	n/a	n/a
14.638	0.076	saccade	n/a	563.4	103.6	n/a	117.6	154.2	17.64	466.0
14.716	0.274	fixation	n/a	120.8	160.5	884.0	n/a	n/a	n/a	n/a
14.992	0.032	saccade	n/a	121.7	162.6	n/a	175.2	164.0	2.09	206.0
15.026	0.172	fixation	n/a	184.0	167.8	890.0	n/a	n/a	n/a	n/a
15.2	0.022	saccade	n/a	184.6	167.7	n/a	258.5	171.6	2.93	226.0
