onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
1.999	0.084	fixation	n/a	411.9	301.3	937.0	n/a	n/a	n/a	n/a
2.032	0.0	trigger_103	103	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.034	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.042	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.085	0.036	saccade	n/a	411.0	299.6	n/a	524.9	231.8	5.31	248.0
2.123	0.144	fixation	n/a	523.1	229.6	929.0	n/a	n/a	n/a	n/a
2.269	0.038	saccade	n/a	522.5	230.8	n/a	430.0	270.2	4.02	295.0
2.309	0.174	fixation	n/a	419.9	275.5	944.0	n/a	n/a	n/a	n/a
2.485	0.02	saccade	n/a	420.2	276.4	n/a	406.0	318.6	1.79	144.0
2.507	0.212	fixation	n/a	410.5	313.1	942.0	n/a	n/a	n/a	n/a
2.721	0.166	saccade	n/a	414.4	318.2	n/a	417.1	278.4	1.6	887.0
2.743	0.088	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.889	0.184	fixation	n/a	415.2	281.9	888.0	n/a	n/a	n/a	n/a
3.075	0.022	saccade	n/a	412.3	280.0	n/a	421.1	332.7	2.14	191.0
3.099	0.182	fixation	n/a	416.0	320.4	896.0	n/a	n/a	n/a	n/a
3.283	0.056	saccade	n/a	414.1	319.3	n/a	217.7	137.1	10.71	365.0
3.341	0.14	fixation	n/a	220.7	134.2	861.0	n/a	n/a	n/a	n/a
3.483	0.036	saccade	n/a	221.8	133.9	n/a	101.7	55.0	5.67	343.0
3.521	0.09	fixation	n/a	106.5	57.0	812.0	n/a	n/a	n/a	n/a
3.613	0.74	saccade	n/a	111.4	57.1	n/a	271.7	136.3	7.07	1101.0
3.635	0.684	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.355	0.14	fixation	n/a	275.7	146.9	934.0	n/a	n/a	n/a	n/a
4.497	0.054	saccade	n/a	276.1	151.0	n/a	112.0	104.2	6.73	453.0
4.553	0.06	fixation	n/a	111.1	102.9	940.0	n/a	n/a	n/a	n/a
4.615	0.03	saccade	n/a	110.7	99.8	n/a	109.5	88.3	0.46	124.0
4.647	0.112	fixation	n/a	107.7	76.6	857.0	n/a	n/a	n/a	n/a
4.761	0.022	saccade	n/a	108.4	75.6	n/a	171.5	73.0	2.46	194.0
4.785	0.154	fixation	n/a	170.8	72.0	808.0	n/a	n/a	n/a	n/a
4.941	0.022	saccade	n/a	170.3	72.2	n/a	226.3	76.0	2.21	186.0
4.965	0.222	fixation	n/a	222.4	75.3	800.0	n/a	n/a	n/a	n/a
5.189	0.014	saccade	n/a	224.6	73.3	n/a	252.3	76.3	1.11	108.0
5.205	0.11	fixation	n/a	248.5	73.6	784.0	n/a	n/a	n/a	n/a
5.317	0.038	saccade	n/a	249.6	74.4	n/a	174.1	72.8	2.99	272.0
5.357	0.246	fixation	n/a	161.7	77.1	780.0	n/a	n/a	n/a	n/a
5.605	0.016	saccade	n/a	165.1	77.9	n/a	197.1	76.5	1.26	116.0
5.623	0.218	fixation	n/a	192.6	81.2	831.0	n/a	n/a	n/a	n/a
5.843	0.022	saccade	n/a	194.1	88.2	n/a	264.0	90.4	2.78	210.0
5.867	0.334	fixation	n/a	266.4	93.9	886.0	n/a	n/a	n/a	n/a
6.203	0.006	saccade	n/a	260.6	93.6	n/a	254.2	94.8	0.26	42.0
6.211	0.116	fixation	n/a	254.8	94.4	919.0	n/a	n/a	n/a	n/a
6.329	0.02	saccade	n/a	255.3	94.1	n/a	311.8	98.1	2.27	167.0
6.351	0.198	fixation	n/a	318.0	98.3	913.0	n/a	n/a	n/a	n/a
6.551	0.016	saccade	n/a	320.4	99.3	n/a	362.8	105.2	1.72	143.0
6.569	0.088	fixation	n/a	357.6	102.0	911.0	n/a	n/a	n/a	n/a
6.659	0.182	saccade	n/a	358.2	105.5	n/a	426.1	78.3	2.95	1095.0
6.681	0.106	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.843	0.164	fixation	n/a	426.1	91.7	877.0	n/a	n/a	n/a	n/a
7.009	0.024	saccade	n/a	427.7	90.1	n/a	500.2	88.3	2.92	205.0
7.035	0.15	fixation	n/a	496.3	86.5	872.0	n/a	n/a	n/a	n/a
7.187	0.012	saccade	n/a	494.8	88.4	n/a	517.6	89.3	0.91	87.0
7.201	0.15	fixation	n/a	511.6	89.3	854.0	n/a	n/a	n/a	n/a
7.353	0.068	saccade	n/a	512.4	87.5	n/a	140.4	142.3	14.87	461.0
7.423	0.108	fixation	n/a	138.1	146.5	866.0	n/a	n/a	n/a	n/a
7.533	0.02	saccade	n/a	137.8	146.0	n/a	116.8	146.7	0.82	111.0
7.555	0.152	fixation	n/a	117.7	147.7	855.0	n/a	n/a	n/a	n/a
7.709	0.024	saccade	n/a	117.8	151.6	n/a	193.0	153.1	2.94	228.0
7.735	0.238	fixation	n/a	192.8	153.1	845.0	n/a	n/a	n/a	n/a
7.975	0.022	saccade	n/a	193.7	156.3	n/a	258.7	159.5	2.58	193.0
7.999	0.2	fixation	n/a	260.1	157.1	852.0	n/a	n/a	n/a	n/a
8.201	0.022	saccade	n/a	260.0	156.4	n/a	327.0	158.6	2.68	190.0
8.225	0.258	fixation	n/a	328.1	163.4	850.0	n/a	n/a	n/a	n/a
8.485	0.018	saccade	n/a	332.9	165.4	n/a	382.2	162.6	1.99	158.0
8.505	0.15	fixation	n/a	388.5	164.6	848.0	n/a	n/a	n/a	n/a
8.657	0.018	saccade	n/a	391.5	165.5	n/a	428.8	162.9	1.51	127.0
8.677	0.216	fixation	n/a	423.8	165.4	841.0	n/a	n/a	n/a	n/a
