sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Presents	5.0	1184.6	174.0	n/a	174.0	174.0	762.0	1185.0	1185.0	1185.0	1184.6	1.14894	0.837427	0.569797	0.790727	0.676971	0.85362	0.628171	0.630301	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.14894	0.837427	0.569797	0.790727	0.676971	0.85362	0.628171	0.630301	1.14894	0.837427	0.569797	0.790727	0.676971	0.85362	0.628171	0.630301	1.41573	0.99068	0.677584	0.930168	0.941744	1.028613	0.849115	0.69565
1	2	a	2.0	1056.0	72.0	n/a	72.0	72.0	162.0	1101.0	1101.0	1101.0	1056.0	0.813345	0.560733	0.499202	1.143612	1.145852	0.84777	0.870409	0.687582	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.813345	0.560733	0.499202	1.143612	1.145852	0.84777	0.870409	0.687582	0.813345	0.560733	0.499202	1.143612	1.145852	0.84777	0.870409	0.687582	1.083883	0.892926	0.83623	1.034826	1.028335	0.952112	0.784802	0.669175
1	3	good	5.0	1177.8	52.0	n/a	52.0	798.0	579.0	1260.0	1260.0	1201.5714	1177.8	2.08681	0.793032	0.453802	0.610397	0.984308	0.971	0.859508	0.684461	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.08681	0.793032	0.453802	0.610397	0.984308	0.971	0.859508	0.684461	1.331117	1.006453	0.750475	0.970397	0.969475	1.096171	0.891563	0.724264	1.355071	0.973395	0.739341	0.856148	0.95048	1.067315	0.886379	0.725211
1	4	case	3.0	1035.6667	92.0	n/a	92.0	92.0	440.0	1108.0	1108.0	1108.0	1035.6667	1.076541	1.061146	0.492855	0.601293	0.67819	1.332989	1.153061	1.110401	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.076541	1.061146	0.492855	0.601293	0.67819	1.332989	1.153061	1.110401	1.076541	1.061146	0.492855	0.601293	0.67819	1.332989	1.153061	1.110401	1.026315	0.79107	0.582955	0.785126	1.030568	1.216888	0.869796	0.783629
1	5	while	3.0	1151.0	161.0	n/a	406.0	406.0	406.0	1161.0	1151.0	1151.0	1151.0	1.533796	0.703195	0.441456	0.69989	0.961676	1.179575	0.738398	0.714024	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.231606	0.94959	0.560146	0.673948	0.869895	1.046964	0.667125	0.635973	1.231606	0.94959	0.560146	0.673948	0.869895	1.046964	0.667125	0.635973	1.231606	0.94959	0.560146	0.673948	0.869895	1.046964	0.667125	0.635973
1	6	failing	6.0	964.6667	154.0	n/a	315.0	315.0	1024.0	1116.0	1104.0	1104.0	964.6667	1.094879	1.454058	1.173093	0.707448	0.865054	1.089799	0.803223	0.681707	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.930544	0.995304	0.908538	0.670494	1.098973	1.016115	0.752892	0.624662	0.930544	0.995304	0.908538	0.670494	1.098973	1.016115	0.752892	0.624662	0.924415	0.781132	0.793659	0.768528	1.2519	1.19147	0.784779	0.692573
1	7	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	8	provide	4.0	1046.75	183.0	n/a	324.0	324.0	639.0	1069.0	1057.0	1057.0	1046.75	1.315896	0.772166	0.702482	0.714809	0.859424	1.126527	0.831734	0.619711	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.266692	0.667814	0.726707	0.79008	1.010942	1.081908	0.696181	0.640892	1.266692	0.667814	0.726707	0.79008	1.010942	1.081908	0.696181	0.640892	1.148135	0.972278	0.904918	0.831164	1.041481	1.082212	0.74603	0.651108
1	9	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	reason	5.0	1016.6	156.0	n/a	156.0	156.0	589.0	1028.0	1028.0	1028.0	1016.6	1.069331	0.663969	0.736875	0.665991	0.734819	1.046305	0.963858	0.687452	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.069331	0.663969	0.736875	0.665991	0.734819	1.046305	0.963858	0.687452	1.069331	0.663969	0.736875	0.665991	0.734819	1.046305	0.963858	0.687452	1.19414	0.821436	0.692734	0.812332	0.930572	1.151013	0.814527	0.660114
1	11	for	1.0	1003.0	50.0	50.0	50.0	50.0	50.0	1003.0	1003.0	1003.0	1003.0	0.829987	0.685845	0.736082	0.722233	0.874536	1.009267	0.845258	0.579452	0.829987	0.685845	0.736082	0.722233	0.874536	1.009267	0.845258	0.579452	0.829987	0.685845	0.736082	0.722233	0.874536	1.009267	0.845258	0.579452	0.829987	0.685845	0.736082	0.722233	0.874536	1.009267	0.845258	0.579452	0.829987	0.685845	0.736082	0.722233	0.874536	1.009267	0.845258	0.579452
1	12	us	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
