sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	With	2.0	1976.0	167.0	n/a	167.0	167.0	272.0	1745.0	1745.0	1745.0	1976.0	0.912288	0.836019	0.719004	0.883417	0.905025	1.076126	0.949939	0.718312	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.912288	0.836019	0.719004	0.883417	0.905025	1.076126	0.949939	0.718312	0.912288	0.836019	0.719004	0.883417	0.905025	1.076126	0.949939	0.718312	1.48152	1.324394	0.838568	0.980736	1.246107	1.36037	1.055739	0.95585
1	2	his	2.0	1843.0	107.0	n/a	107.0	107.0	221.0	1784.0	1784.0	1784.0	1843.0	0.708461	0.897697	0.592307	0.915265	0.838527	1.063032	1.242322	0.984912	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.708461	0.897697	0.592307	0.915265	0.838527	1.063032	1.242322	0.984912	0.708461	0.897697	0.592307	0.915265	0.838527	1.063032	1.242322	0.984912	1.0385	1.317372	0.812747	1.289028	1.23097	1.368397	1.825484	1.697172
1	3	interest	5.0	1826.6	61.0	n/a	61.0	399.0	523.0	1765.0	1765.0	1781.25	1826.6	0.897299	0.952369	0.745264	0.44712	0.893087	1.007097	0.588225	0.684361	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.897299	0.952369	0.745264	0.44712	0.893087	1.007097	0.588225	0.684361	0.888818	0.832474	0.723359	0.758819	0.844716	1.039829	0.89259	0.787137	1.074402	0.816973	0.87357	0.878078	1.421829	1.313205	1.014836	0.898664
1	4	in	1.0	1698.0	104.0	104.0	104.0	104.0	104.0	1698.0	1698.0	1698.0	1698.0	0.586731	0.650448	0.336446	0.558492	0.618525	0.909881	0.876855	0.640962	0.586731	0.650448	0.336446	0.558492	0.618525	0.909881	0.876855	0.640962	0.586731	0.650448	0.336446	0.558492	0.618525	0.909881	0.876855	0.640962	0.586731	0.650448	0.336446	0.558492	0.618525	0.909881	0.876855	0.640962	0.586731	0.650448	0.336446	0.558492	0.618525	0.909881	0.876855	0.640962
1	5	race	3.0	1829.6667	148.0	n/a	245.0	245.0	455.0	1903.0	1864.0	1864.0	1829.6667	1.235426	0.466321	0.796956	1.017735	0.985595	1.019849	0.749862	0.747727	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.127015	0.6997	0.77084	0.811384	1.114576	1.225379	0.749515	0.704183	1.127015	0.6997	0.77084	0.811384	1.114576	1.225379	0.749515	0.704183	1.037586	0.631751	0.645955	0.695431	1.062577	1.147427	0.769323	0.680549
1	6	cars,	1.0	1391.0	139.0	139.0	139.0	292.0	139.0	1391.0	1391.0	1448.5	1391.0	0.675627	0.406312	0.385667	0.629397	0.95226	1.101257	0.642763	0.602985	0.675627	0.406312	0.385667	0.629397	0.95226	1.101257	0.642763	0.602985	0.675627	0.406312	0.385667	0.629397	0.95226	1.101257	0.642763	0.602985	0.759978	0.4867	0.482115	0.59477	0.824216	1.010257	0.652564	0.610843	0.675627	0.406312	0.385667	0.629397	0.95226	1.101257	0.642763	0.602985
1	7	he	2.0	1767.0	146.0	n/a	146.0	146.0	264.0	1828.0	1828.0	1828.0	1767.0	0.788535	0.775959	0.748008	1.397147	1.253236	1.038341	0.626319	0.682395	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.788535	0.775959	0.748008	1.397147	1.253236	1.038341	0.626319	0.682395	0.788535	0.775959	0.748008	1.397147	1.253236	1.038341	0.626319	0.682395	0.948766	0.723434	0.620765	0.984893	1.12988	1.186233	0.660088	0.637305
1	8	formed	1.0	1753.0	82.0	82.0	82.0	82.0	82.0	1753.0	1753.0	1753.0	1753.0	0.739826	0.400415	0.5865	0.63134	0.832132	1.031411	0.634283	0.54926	0.739826	0.400415	0.5865	0.63134	0.832132	1.031411	0.634283	0.54926	0.739826	0.400415	0.5865	0.63134	0.832132	1.031411	0.634283	0.54926	0.739826	0.400415	0.5865	0.63134	0.832132	1.031411	0.634283	0.54926	0.739826	0.400415	0.5865	0.63134	0.832132	1.031411	0.634283	0.54926
1	9	a	1.0	1688.0	136.0	136.0	136.0	136.0	136.0	1688.0	1688.0	1688.0	1688.0	0.763724	0.613409	0.712499	0.855746	1.329589	1.239916	0.721631	0.657408	0.763724	0.613409	0.712499	0.855746	1.329589	1.239916	0.721631	0.657408	0.763724	0.613409	0.712499	0.855746	1.329589	1.239916	0.721631	0.657408	0.763724	0.613409	0.712499	0.855746	1.329589	1.239916	0.721631	0.657408	0.763724	0.613409	0.712499	0.855746	1.329589	1.239916	0.721631	0.657408
1	10	second	2.0	1637.5	68.0	n/a	68.0	68.0	229.0	1729.0	1729.0	1729.0	1637.5	0.764453	0.739864	0.555715	0.510805	0.856473	1.028025	0.968446	0.655308	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.764453	0.739864	0.555715	0.510805	0.856473	1.028025	0.968446	0.655308	0.764453	0.739864	0.555715	0.510805	0.856473	1.028025	0.968446	0.655308	0.742761	0.82702	0.521742	0.63392	0.831203	0.99332	0.797604	0.601382
