onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.029	0.292	fixation	n/a	228.7	269.1	866.0	n/a	n/a	n/a	n/a
2.064	0.0	trigger_114	114	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.064	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.078	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.323	0.028	saccade	n/a	227.7	269.8	n/a	180.3	368.9	4.33	284.0
2.353	0.304	fixation	n/a	177.2	368.5	845.0	n/a	n/a	n/a	n/a
2.659	0.01	saccade	n/a	176.1	374.9	n/a	191.2	381.5	0.64	66.0
2.671	0.81	fixation	n/a	193.4	382.9	791.0	n/a	n/a	n/a	n/a
3.483	0.012	saccade	n/a	190.2	379.1	n/a	165.3	380.3	0.96	95.0
3.497	0.304	fixation	n/a	162.8	379.6	811.0	n/a	n/a	n/a	n/a
3.803	0.034	saccade	n/a	160.9	379.3	n/a	250.3	369.9	3.49	132.0
3.839	0.42	fixation	n/a	248.9	370.4	805.0	n/a	n/a	n/a	n/a
4.261	0.04	saccade	n/a	248.0	372.0	n/a	202.0	137.7	9.51	446.0
4.303	0.138	fixation	n/a	197.8	134.6	828.0	n/a	n/a	n/a	n/a
4.443	0.02	saccade	n/a	196.6	135.8	n/a	151.3	105.9	2.15	144.0
4.465	0.126	fixation	n/a	138.8	100.9	770.0	n/a	n/a	n/a	n/a
4.593	0.008	saccade	n/a	137.0	96.6	n/a	130.4	89.6	0.38	48.0
4.603	0.188	fixation	n/a	129.3	87.1	716.0	n/a	n/a	n/a	n/a
4.793	0.022	saccade	n/a	128.5	85.2	n/a	182.5	84.5	2.11	145.0
4.817	0.282	fixation	n/a	195.5	83.9	677.0	n/a	n/a	n/a	n/a
5.101	0.022	saccade	n/a	195.7	86.4	n/a	254.4	83.9	2.33	136.0
5.125	0.364	fixation	n/a	265.0	86.0	755.0	n/a	n/a	n/a	n/a
