onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.001	0.064	fixation	n/a	126.4	103.2	1916.0	n/a	n/a	n/a	n/a
0.048	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.067	0.014	saccade	n/a	127.5	105.0	n/a	105.0	83.8	1.22	100.0
0.083	0.394	fixation	n/a	95.0	90.3	1864.0	n/a	n/a	n/a	n/a
0.479	0.04	saccade	n/a	94.2	90.7	n/a	221.1	216.2	7.06	251.0
0.521	0.172	fixation	n/a	216.7	216.2	2104.0	n/a	n/a	n/a	n/a
0.695	0.042	saccade	n/a	211.6	214.7	n/a	116.5	77.9	6.65	289.0
0.739	0.25	fixation	n/a	115.4	79.4	2159.0	n/a	n/a	n/a	n/a
0.991	0.048	saccade	n/a	109.5	88.7	n/a	355.0	187.6	10.48	352.0
1.041	0.288	fixation	n/a	347.9	189.3	2113.0	n/a	n/a	n/a	n/a
1.331	0.008	saccade	n/a	346.4	191.8	n/a	332.7	197.4	0.6	72.0
1.341	0.208	fixation	n/a	329.4	200.7	1956.0	n/a	n/a	n/a	n/a
1.551	0.046	saccade	n/a	329.8	202.5	n/a	98.2	257.1	9.34	318.0
1.599	0.218	fixation	n/a	104.4	258.5	1988.0	n/a	n/a	n/a	n/a
1.819	0.016	saccade	n/a	105.0	259.5	n/a	131.9	257.2	1.04	83.0
1.837	0.13	fixation	n/a	136.5	256.3	1969.0	n/a	n/a	n/a	n/a
1.969	0.02	saccade	n/a	137.1	257.9	n/a	180.1	255.4	1.68	123.0
1.991	0.258	fixation	n/a	185.7	256.8	1882.0	n/a	n/a	n/a	n/a
2.076	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.251	0.038	saccade	n/a	186.3	255.8	n/a	234.2	66.2	7.88	328.0
2.291	0.12	fixation	n/a	227.3	65.8	1765.0	n/a	n/a	n/a	n/a
2.413	0.034	saccade	n/a	227.0	66.9	n/a	90.9	63.7	5.32	253.0
2.449	0.332	fixation	n/a	95.9	62.7	1745.0	n/a	n/a	n/a	n/a
2.783	0.018	saccade	n/a	93.4	58.6	n/a	132.5	67.3	1.55	123.0
2.803	0.212	fixation	n/a	145.6	69.8	1784.0	n/a	n/a	n/a	n/a
3.017	0.022	saccade	n/a	148.6	70.4	n/a	205.9	69.4	2.25	136.0
3.041	0.126	fixation	n/a	219.2	68.2	1831.0	n/a	n/a	n/a	n/a
3.169	0.112	saccade	n/a	221.4	73.0	n/a	265.7	54.5	1.91	1355.0
3.193	0.044	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.283	0.294	fixation	n/a	256.5	71.5	1903.0	n/a	n/a	n/a	n/a
3.579	0.018	saccade	n/a	250.5	74.0	n/a	285.2	70.8	1.39	119.0
3.599	0.192	fixation	n/a	287.3	72.2	1825.0	n/a	n/a	n/a	n/a
3.793	0.03	saccade	n/a	283.3	70.6	n/a	365.9	62.2	3.33	161.0
3.825	0.29	fixation	n/a	359.1	59.7	1828.0	n/a	n/a	n/a	n/a
4.117	0.026	saccade	n/a	360.0	64.9	n/a	431.6	56.0	2.91	161.0
4.145	0.162	fixation	n/a	431.3	61.0	1753.0	n/a	n/a	n/a	n/a
4.309	0.018	saccade	n/a	429.3	64.4	n/a	459.6	69.3	1.24	96.0
4.329	0.134	fixation	n/a	465.3	68.8	1729.0	n/a	n/a	n/a	n/a
4.465	0.028	saccade	n/a	463.8	70.5	n/a	547.9	67.4	3.37	151.0
4.495	0.134	fixation	n/a	545.9	66.8	1718.0	n/a	n/a	n/a	n/a
4.631	0.058	saccade	n/a	546.7	68.0	n/a	110.6	141.2	17.39	502.0
4.691	0.204	fixation	n/a	119.8	143.5	1837.0	n/a	n/a	n/a	n/a
4.897	0.01	saccade	n/a	113.9	142.5	n/a	100.5	141.1	0.52	54.0
4.909	0.18	fixation	n/a	98.8	142.3	1861.0	n/a	n/a	n/a	n/a
5.091	0.016	saccade	n/a	102.6	146.0	n/a	140.3	141.4	1.48	122.0
5.109	0.262	fixation	n/a	151.1	142.9	1818.0	n/a	n/a	n/a	n/a
5.373	0.018	saccade	n/a	155.0	143.7	n/a	193.6	145.4	1.52	98.0
5.393	0.46	fixation	n/a	189.8	146.5	1781.0	n/a	n/a	n/a	n/a
5.855	0.01	saccade	n/a	192.3	148.5	n/a	213.5	146.6	0.84	85.0
5.867	0.258	fixation	n/a	218.9	146.5	1717.0	n/a	n/a	n/a	n/a
6.127	0.198	saccade	n/a	220.4	144.9	n/a	617.9	1143.2	34.86	607.0
6.239	0.06	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.327	0.052	fixation	n/a	624.8	1145.8	1648.0	n/a	n/a	n/a	n/a
6.381	0.18	saccade	n/a	620.5	1143.9	n/a	562.0	1119.0	1.99	254.0
6.391	0.124	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.563	0.124	fixation	n/a	549.3	1115.6	1473.0	n/a	n/a	n/a	n/a
6.689	1.072	saccade	n/a	173.9	105.1	n/a	167.0	84.0	0.89	348.0
6.699	1.032	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
7.763	0.12	fixation	n/a	168.6	92.4	2288.0	n/a	n/a	n/a	n/a
7.885	0.022	saccade	n/a	169.8	96.5	n/a	125.5	62.5	2.21	154.0
7.909	0.208	fixation	n/a	109.0	79.5	2207.0	n/a	n/a	n/a	n/a
8.119	0.012	saccade	n/a	108.9	87.0	n/a	131.4	86.3	0.87	91.0
8.133	0.226	fixation	n/a	138.4	90.0	1902.0	n/a	n/a	n/a	n/a
8.361	0.024	saccade	n/a	134.0	95.7	n/a	201.6	90.2	2.66	144.0
8.387	0.366	fixation	n/a	218.3	94.1	1743.0	n/a	n/a	n/a	n/a
8.755	0.01	saccade	n/a	224.1	93.1	n/a	245.5	93.1	0.85	93.0
8.767	0.206	fixation	n/a	251.4	92.8	1698.0	n/a	n/a	n/a	n/a
8.975	0.018	saccade	n/a	253.8	92.8	n/a	290.3	89.4	1.46	115.0
8.995	0.418	fixation	n/a	292.9	90.4	1761.0	n/a	n/a	n/a	n/a
9.415	0.026	saccade	n/a	295.3	91.9	n/a	365.1	88.3	2.81	156.0
9.443	0.234	fixation	n/a	366.2	84.8	1706.0	n/a	n/a	n/a	n/a
9.679	0.034	saccade	n/a	364.7	84.9	n/a	466.3	82.3	4.09	193.0
9.715	0.27	fixation	n/a	459.3	80.6	1688.0	n/a	n/a	n/a	n/a
9.987	0.028	saccade	n/a	455.3	83.2	n/a	524.8	81.0	2.79	146.0
10.017	0.32	fixation	n/a	526.5	81.7	1546.0	n/a	n/a	n/a	n/a
10.339	0.018	saccade	n/a	528.8	84.1	n/a	551.9	87.8	0.93	83.0
10.359	0.18	fixation	n/a	565.9	89.4	1384.0	n/a	n/a	n/a	n/a
10.541	0.06	saccade	n/a	567.8	89.8	n/a	106.7	158.9	18.26	482.0
10.603	0.264	fixation	n/a	118.8	157.5	1500.0	n/a	n/a	n/a	n/a
10.869	0.022	saccade	n/a	120.8	152.4	n/a	169.8	146.7	1.92	126.0
10.893	0.414	fixation	n/a	179.3	149.3	1396.0	n/a	n/a	n/a	n/a
11.309	0.112	saccade	n/a	179.5	158.7	n/a	231.4	152.9	2.06	1114.0
11.337	0.05	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.423	0.228	fixation	n/a	220.4	156.1	1235.0	n/a	n/a	n/a	n/a
11.653	0.022	saccade	n/a	214.9	153.6	n/a	156.9	159.3	2.3	146.0
11.677	0.416	fixation	n/a	143.6	162.0	1194.0	n/a	n/a	n/a	n/a
12.095	0.022	saccade	n/a	138.9	161.0	n/a	196.9	154.2	2.29	128.0
12.119	0.262	fixation	n/a	213.1	152.8	1268.0	n/a	n/a	n/a	n/a
12.383	0.032	saccade	n/a	212.2	153.1	n/a	309.5	95.8	4.52	198.0
12.417	0.276	fixation	n/a	324.6	86.6	1391.0	n/a	n/a	n/a	n/a
12.695	0.036	saccade	n/a	321.3	86.5	n/a	169.4	83.7	6.03	267.0
12.733	0.304	fixation	n/a	177.7	87.5	1506.0	n/a	n/a	n/a	n/a
12.742	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
13.039	0.022	saccade	n/a	177.6	85.0	n/a	126.5	87.5	2.0	124.0
13.063	0.236	fixation	n/a	129.1	87.9	1632.0	n/a	n/a	n/a	n/a
13.301	0.016	saccade	n/a	128.9	86.3	n/a	157.7	79.5	1.16	92.0
13.319	0.152	fixation	n/a	172.3	77.7	1669.0	n/a	n/a	n/a	n/a
13.473	0.024	saccade	n/a	168.5	77.3	n/a	240.7	69.6	2.87	163.0
13.499	0.162	fixation	n/a	247.9	69.7	1657.0	n/a	n/a	n/a	n/a
13.663	0.028	saccade	n/a	245.8	69.7	n/a	325.0	68.4	3.17	156.0
13.693	0.218	fixation	n/a	321.1	70.4	1664.0	n/a	n/a	n/a	n/a
13.913	0.044	saccade	n/a	317.4	70.2	n/a	118.7	142.4	8.37	338.0
13.959	0.19	fixation	n/a	125.6	142.3	1801.0	n/a	n/a	n/a	n/a
14.151	0.008	saccade	n/a	126.3	141.2	n/a	115.7	139.0	0.42	53.0
14.161	0.2	fixation	n/a	112.7	139.2	1866.0	n/a	n/a	n/a	n/a
14.363	0.018	saccade	n/a	108.1	137.5	n/a	117.5	179.1	1.7	138.0
14.383	0.304	fixation	n/a	114.4	180.6	1920.0	n/a	n/a	n/a	n/a
14.689	0.044	saccade	n/a	112.9	181.1	n/a	198.8	66.7	5.7	224.0
14.735	0.2	fixation	n/a	203.7	68.4	1965.0	n/a	n/a	n/a	n/a
14.937	0.018	saccade	n/a	203.2	67.8	n/a	157.9	71.2	1.79	132.0
14.957	0.324	fixation	n/a	141.2	74.4	2048.0	n/a	n/a	n/a	n/a
15.283	0.016	saccade	n/a	143.0	77.4	n/a	170.8	72.6	1.11	79.0
15.301	0.194	fixation	n/a	179.3	74.4	2101.0	n/a	n/a	n/a	n/a
15.497	0.024	saccade	n/a	178.7	75.7	n/a	228.3	73.2	1.96	117.0
15.523	0.122	fixation	n/a	230.7	72.9	2083.0	n/a	n/a	n/a	n/a
15.647	0.036	saccade	n/a	231.8	71.4	n/a	122.6	220.8	7.38	370.0
