onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.042	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.042	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.045	0.182	fixation	n/a	257.5	123.7	357.0	n/a	n/a	n/a	n/a
2.052	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.229	0.204	saccade	n/a	255.9	126.3	n/a	210.0	129.6	1.83	192.0
2.253	0.152	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.435	0.222	fixation	n/a	215.0	111.8	368.0	n/a	n/a	n/a	n/a
2.659	0.19	saccade	n/a	215.7	120.0	n/a	201.1	184.3	2.66	266.0
2.679	0.138	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.851	0.172	fixation	n/a	207.5	158.4	376.0	n/a	n/a	n/a	n/a
3.025	0.206	saccade	n/a	208.0	162.8	n/a	244.3	168.8	1.46	426.0
3.047	0.14	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.233	0.156	fixation	n/a	244.4	160.9	399.0	n/a	n/a	n/a	n/a
3.364	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.376	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.391	0.176	saccade	n/a	243.9	156.9	n/a	238.5	144.9	0.53	372.0
3.415	0.116	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.569	0.15	fixation	n/a	240.4	134.2	411.0	n/a	n/a	n/a	n/a
3.721	0.244	saccade	n/a	239.5	138.8	n/a	215.7	118.6	1.25	363.0
3.741	0.19	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.967	0.166	fixation	n/a	218.9	104.6	410.0	n/a	n/a	n/a	n/a
4.135	0.124	saccade	n/a	218.8	106.7	n/a	218.1	124.8	0.73	332.0
4.155	0.07	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.261	0.058	fixation	n/a	216.4	100.9	415.0	n/a	n/a	n/a	n/a
4.321	0.024	saccade	n/a	222.2	104.9	n/a	184.9	77.4	1.85	196.0
