onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.02	0.316	fixation	n/a	177.7	68.1	689.0	n/a	n/a	n/a	n/a
2.054	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.056	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.07	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.338	0.022	saccade	n/a	175.9	67.4	n/a	244.5	63.6	2.72	177.0
2.362	0.398	fixation	n/a	252.0	64.9	719.0	n/a	n/a	n/a	n/a
2.762	0.014	saccade	n/a	251.8	65.6	n/a	282.5	69.3	1.23	112.0
2.778	0.286	fixation	n/a	279.5	70.7	709.0	n/a	n/a	n/a	n/a
3.066	0.072	saccade	n/a	278.5	74.3	n/a	232.7	381.5	12.37	264.0
3.14	0.218	fixation	n/a	228.7	374.1	744.0	n/a	n/a	n/a	n/a
3.36	0.02	saccade	n/a	228.5	373.6	n/a	183.1	375.0	1.77	147.0
3.382	0.306	fixation	n/a	187.2	374.9	697.0	n/a	n/a	n/a	n/a
3.69	0.02	saccade	n/a	187.6	376.7	n/a	241.4	372.9	2.1	155.0
3.712	0.198	fixation	n/a	255.0	369.7	651.0	n/a	n/a	n/a	n/a
3.912	0.022	saccade	n/a	255.5	369.1	n/a	319.3	375.4	2.52	180.0
3.936	0.312	fixation	n/a	319.8	371.4	652.0	n/a	n/a	n/a	n/a
4.25	0.04	saccade	n/a	320.0	368.9	n/a	269.0	97.0	11.08	495.0
4.292	0.148	fixation	n/a	270.8	99.5	578.0	n/a	n/a	n/a	n/a
4.442	0.02	saccade	n/a	272.5	99.1	n/a	227.5	56.1	2.5	207.0
4.464	0.234	fixation	n/a	234.4	58.8	563.0	n/a	n/a	n/a	n/a
4.468	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.476	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.7	0.022	saccade	n/a	235.8	58.9	n/a	173.5	59.7	2.46	174.0
4.724	0.188	fixation	n/a	164.1	62.3	606.0	n/a	n/a	n/a	n/a
4.914	0.018	saccade	n/a	163.5	63.8	n/a	132.3	66.5	1.22	122.0
4.934	0.164	fixation	n/a	139.7	66.0	634.0	n/a	n/a	n/a	n/a
5.1	0.06	saccade	n/a	139.5	66.3	n/a	486.1	71.4	13.7	402.0
5.162	0.196	fixation	n/a	477.0	72.5	634.0	n/a	n/a	n/a	n/a
5.36	0.056	saccade	n/a	477.2	73.9	n/a	264.7	131.8	8.84	374.0
5.418	0.19	fixation	n/a	259.6	132.8	665.0	n/a	n/a	n/a	n/a
5.61	0.024	saccade	n/a	259.3	133.5	n/a	351.4	131.3	3.69	243.0
5.636	0.316	fixation	n/a	366.0	133.4	691.0	n/a	n/a	n/a	n/a
5.954	0.038	saccade	n/a	365.5	133.9	n/a	493.8	127.8	5.17	223.0
5.994	0.278	fixation	n/a	504.4	133.4	701.0	n/a	n/a	n/a	n/a
6.212	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.23	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
6.274	0.054	saccade	n/a	504.2	134.8	n/a	185.2	178.5	12.78	426.0
6.33	0.312	fixation	n/a	190.3	179.7	750.0	n/a	n/a	n/a	n/a
6.644	0.028	saccade	n/a	190.3	182.5	n/a	193.5	62.7	4.84	322.0
6.674	0.17	fixation	n/a	199.9	66.0	727.0	n/a	n/a	n/a	n/a
6.846	0.04	saccade	n/a	199.8	65.7	n/a	337.3	65.6	5.48	255.0
6.888	0.196	fixation	n/a	333.1	64.4	701.0	n/a	n/a	n/a	n/a
7.086	0.036	saccade	n/a	336.9	63.9	n/a	468.3	74.5	5.29	183.0
