onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.048	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.595	0.022	saccade	n/a	197.7	266.8	n/a	140.8	276.3	2.25	181.0
0.619	0.452	fixation	n/a	143.0	272.8	794.0	n/a	n/a	n/a	n/a
1.073	0.022	saccade	n/a	138.2	273.3	n/a	212.7	282.4	2.93	248.0
1.097	0.376	fixation	n/a	214.1	282.2	804.0	n/a	n/a	n/a	n/a
1.475	0.024	saccade	n/a	212.9	280.4	n/a	138.9	281.5	2.89	224.0
1.501	0.556	fixation	n/a	143.3	279.9	838.0	n/a	n/a	n/a	n/a
2.059	0.048	saccade	n/a	142.3	277.4	n/a	346.1	254.2	8.08	324.0
2.078	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.109	0.184	fixation	n/a	338.8	248.8	807.0	n/a	n/a	n/a	n/a
2.295	0.046	saccade	n/a	341.3	245.9	n/a	232.3	175.8	5.19	321.0
2.343	0.138	fixation	n/a	224.6	164.4	709.0	n/a	n/a	n/a	n/a
2.483	0.026	saccade	n/a	225.9	159.1	n/a	129.7	136.9	3.88	284.0
2.511	0.124	fixation	n/a	136.6	132.6	702.0	n/a	n/a	n/a	n/a
2.637	0.022	saccade	n/a	140.1	133.5	n/a	135.7	75.2	2.35	154.0
2.661	0.16	fixation	n/a	137.5	72.4	713.0	n/a	n/a	n/a	n/a
2.823	0.044	saccade	n/a	137.2	72.3	n/a	345.6	78.0	8.24	333.0
2.869	0.12	fixation	n/a	341.3	76.2	714.0	n/a	n/a	n/a	n/a
2.991	0.046	saccade	n/a	343.0	75.0	n/a	503.1	84.4	6.43	238.0
3.039	0.166	fixation	n/a	494.6	83.6	712.0	n/a	n/a	n/a	n/a
3.207	0.038	saccade	n/a	494.8	85.5	n/a	351.0	80.7	5.79	386.0
3.247	0.22	fixation	n/a	357.3	79.9	712.0	n/a	n/a	n/a	n/a
3.469	0.056	saccade	n/a	359.3	80.4	n/a	127.1	122.3	9.35	343.0
3.527	0.158	fixation	n/a	124.5	121.2	736.0	n/a	n/a	n/a	n/a
3.687	0.248	saccade	n/a	122.6	125.5	n/a	246.3	205.6	5.83	919.0
3.727	0.148	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.937	0.108	fixation	n/a	235.1	143.5	703.0	n/a	n/a	n/a	n/a
4.047	0.022	saccade	n/a	229.8	116.8	n/a	295.2	137.4	2.74	238.0
4.071	0.15	fixation	n/a	294.2	134.5	735.0	n/a	n/a	n/a	n/a
4.223	0.032	saccade	n/a	291.9	137.9	n/a	157.5	133.4	5.33	302.0
4.257	0.424	fixation	n/a	161.0	133.7	782.0	n/a	n/a	n/a	n/a
4.683	0.02	saccade	n/a	162.0	136.2	n/a	104.5	143.5	2.26	186.0
4.705	0.24	fixation	n/a	109.8	142.8	799.0	n/a	n/a	n/a	n/a
4.947	0.042	saccade	n/a	109.4	144.8	n/a	267.3	115.6	6.32	217.0
4.991	0.152	fixation	n/a	264.6	120.4	774.0	n/a	n/a	n/a	n/a
5.145	0.04	saccade	n/a	263.7	123.5	n/a	399.8	110.3	5.49	256.0
5.187	0.214	fixation	n/a	393.8	116.4	775.0	n/a	n/a	n/a	n/a
5.403	0.026	saccade	n/a	395.3	119.4	n/a	326.2	106.0	2.83	258.0
5.431	0.148	fixation	n/a	338.7	111.2	772.0	n/a	n/a	n/a	n/a
5.581	0.042	saccade	n/a	341.1	115.9	n/a	173.9	124.8	6.66	340.0
5.625	0.282	fixation	n/a	181.8	125.8	808.0	n/a	n/a	n/a	n/a
5.688	0.0	trigger_13	13	n/a	n/a	n/a	n/a	n/a	n/a	n/a
5.909	0.018	saccade	n/a	182.1	127.2	n/a	148.8	98.9	1.74	159.0
5.929	0.188	fixation	n/a	155.9	102.3	770.0	n/a	n/a	n/a	n/a
6.119	0.024	saccade	n/a	157.6	104.7	n/a	139.8	175.3	2.92	232.0
6.145	0.43	fixation	n/a	138.6	163.9	842.0	n/a	n/a	n/a	n/a
6.577	0.024	saccade	n/a	136.7	159.6	n/a	133.0	235.2	3.03	220.0
6.603	0.152	fixation	n/a	131.2	226.2	862.0	n/a	n/a	n/a	n/a
6.757	0.034	saccade	n/a	129.9	226.6	n/a	192.2	103.8	5.5	275.0
6.793	0.174	fixation	n/a	191.7	86.7	758.0	n/a	n/a	n/a	n/a
6.969	0.022	saccade	n/a	191.6	82.4	n/a	272.5	88.5	3.23	237.0
6.993	0.094	fixation	n/a	276.9	85.0	761.0	n/a	n/a	n/a	n/a
7.089	0.04	saccade	n/a	277.8	83.1	n/a	163.8	86.1	4.52	345.0
7.131	0.02	fixation	n/a	160.4	86.6	765.0	n/a	n/a	n/a	n/a
7.153	0.044	saccade	n/a	157.2	86.9	n/a	333.6	89.9	7.0	358.0
7.199	0.152	fixation	n/a	322.3	93.0	775.0	n/a	n/a	n/a	n/a
7.353	0.02	saccade	n/a	319.6	93.9	n/a	368.8	102.2	2.01	172.0
7.375	0.15	fixation	n/a	358.6	101.8	784.0	n/a	n/a	n/a	n/a
7.527	0.056	saccade	n/a	358.7	103.1	n/a	158.7	183.3	8.58	351.0
7.585	0.184	fixation	n/a	151.9	194.0	856.0	n/a	n/a	n/a	n/a
7.771	0.022	saccade	n/a	153.1	198.5	n/a	117.6	242.5	2.23	205.0
7.795	0.206	fixation	n/a	125.2	239.0	882.0	n/a	n/a	n/a	n/a
8.003	0.02	saccade	n/a	127.0	243.6	n/a	125.3	285.2	1.65	123.0
8.025	0.172	fixation	n/a	122.9	279.8	897.0	n/a	n/a	n/a	n/a
8.199	0.022	saccade	n/a	124.2	280.7	n/a	154.8	324.9	2.11	182.0
8.223	0.146	fixation	n/a	146.7	316.0	884.0	n/a	n/a	n/a	n/a
8.371	0.044	saccade	n/a	148.6	317.6	n/a	356.7	326.1	8.17	366.0
8.417	0.172	fixation	n/a	352.9	327.7	817.0	n/a	n/a	n/a	n/a
8.591	0.042	saccade	n/a	351.5	329.2	n/a	495.1	325.3	5.7	254.0
8.635	0.06	fixation	n/a	491.4	327.5	779.0	n/a	n/a	n/a	n/a
8.697	0.054	saccade	n/a	489.6	327.6	n/a	156.1	197.4	14.13	451.0
8.753	0.222	fixation	n/a	156.8	162.1	642.0	n/a	n/a	n/a	n/a
8.977	0.022	saccade	n/a	157.2	150.9	n/a	107.5	194.0	2.59	210.0
9.001	0.2	fixation	n/a	112.6	201.8	680.0	n/a	n/a	n/a	n/a
9.203	0.022	saccade	n/a	117.1	212.3	n/a	120.2	285.0	2.89	232.0
9.227	0.162	fixation	n/a	119.0	276.4	793.0	n/a	n/a	n/a	n/a
9.391	0.032	saccade	n/a	119.1	278.8	n/a	147.0	204.5	3.15	172.0
9.425	0.09	fixation	n/a	147.8	204.0	760.0	n/a	n/a	n/a	n/a
9.517	0.054	saccade	n/a	147.4	199.4	n/a	136.6	329.2	5.17	249.0
9.573	0.188	fixation	n/a	136.5	335.7	786.0	n/a	n/a	n/a	n/a
9.763	0.058	saccade	n/a	136.2	335.6	n/a	139.6	119.5	8.58	276.0
9.823	0.296	fixation	n/a	141.3	84.6	630.0	n/a	n/a	n/a	n/a
