onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.017	0.314	fixation	n/a	338.8	195.1	713.0	n/a	n/a	n/a	n/a
2.054	0.0	trigger_118	118	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.054	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.066	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.333	0.024	saccade	n/a	340.3	194.9	n/a	397.8	244.0	3.05	242.0
2.359	0.148	fixation	n/a	390.1	242.5	728.0	n/a	n/a	n/a	n/a
2.509	0.016	saccade	n/a	391.7	245.1	n/a	402.0	258.0	0.67	85.0
2.527	0.298	fixation	n/a	398.6	258.5	740.0	n/a	n/a	n/a	n/a
2.827	0.022	saccade	n/a	400.8	258.5	n/a	324.6	263.4	3.05	240.0
2.851	0.18	fixation	n/a	326.0	264.5	707.0	n/a	n/a	n/a	n/a
3.033	0.024	saccade	n/a	325.0	267.4	n/a	247.9	273.0	3.07	229.0
3.059	0.368	fixation	n/a	249.5	273.5	691.0	n/a	n/a	n/a	n/a
3.272	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.278	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.429	0.048	saccade	n/a	251.0	272.3	n/a	206.6	149.1	5.27	286.0
3.479	0.228	fixation	n/a	212.5	153.8	679.0	n/a	n/a	n/a	n/a
3.709	0.024	saccade	n/a	215.4	156.0	n/a	165.6	70.1	3.99	289.0
3.735	0.224	fixation	n/a	175.9	71.7	656.0	n/a	n/a	n/a	n/a
3.961	0.036	saccade	n/a	176.6	72.7	n/a	271.8	67.6	3.78	227.0
3.999	0.37	fixation	n/a	269.3	70.4	660.0	n/a	n/a	n/a	n/a
4.371	0.024	saccade	n/a	271.7	70.9	n/a	200.2	63.7	2.86	223.0
4.397	0.15	fixation	n/a	206.9	63.8	652.0	n/a	n/a	n/a	n/a
4.549	0.028	saccade	n/a	207.7	64.4	n/a	110.7	60.3	3.8	238.0
4.579	0.178	fixation	n/a	125.0	60.7	669.0	n/a	n/a	n/a	n/a
4.759	0.048	saccade	n/a	124.9	61.3	n/a	379.7	74.2	10.08	353.0
4.809	0.264	fixation	n/a	373.6	73.8	646.0	n/a	n/a	n/a	n/a
5.075	0.058	saccade	n/a	375.6	74.7	n/a	170.8	57.9	8.17	346.0
5.135	0.352	fixation	n/a	159.9	60.2	684.0	n/a	n/a	n/a	n/a
5.489	0.048	saccade	n/a	158.3	59.8	n/a	416.7	87.3	10.33	381.0
5.539	0.19	fixation	n/a	411.5	86.2	730.0	n/a	n/a	n/a	n/a
5.731	0.02	saccade	n/a	410.9	85.6	n/a	477.9	80.8	2.7	231.0
5.753	0.162	fixation	n/a	483.2	78.1	689.0	n/a	n/a	n/a	n/a
