onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
1.989	0.12	fixation	n/a	363.8	232.5	933.0	n/a	n/a	n/a	n/a
2.034	0.0	trigger_92	92	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.036	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.042	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.111	0.01	saccade	n/a	365.2	235.3	n/a	386.6	239.8	0.88	96.0
2.123	0.28	fixation	n/a	382.1	248.3	945.0	n/a	n/a	n/a	n/a
2.405	0.016	saccade	n/a	382.4	249.2	n/a	398.4	272.1	1.13	109.0
2.423	0.456	fixation	n/a	391.3	273.2	914.0	n/a	n/a	n/a	n/a
2.881	0.012	saccade	n/a	385.9	274.5	n/a	370.2	256.9	0.95	100.0
2.895	1.15	fixation	n/a	380.7	254.2	866.0	n/a	n/a	n/a	n/a
4.047	0.046	saccade	n/a	380.7	249.4	n/a	275.7	118.9	6.76	284.0
4.095	0.168	fixation	n/a	280.8	118.3	915.0	n/a	n/a	n/a	n/a
4.265	0.03	saccade	n/a	284.3	116.4	n/a	148.0	105.6	5.41	293.0
4.297	0.498	fixation	n/a	149.1	98.3	969.0	n/a	n/a	n/a	n/a
4.797	0.022	saccade	n/a	135.2	101.8	n/a	208.5	92.8	2.9	255.0
4.821	0.238	fixation	n/a	203.5	93.2	932.0	n/a	n/a	n/a	n/a
5.061	0.02	saccade	n/a	202.9	92.6	n/a	152.3	96.6	1.99	213.0
5.083	0.194	fixation	n/a	160.4	96.3	923.0	n/a	n/a	n/a	n/a
5.279	0.018	saccade	n/a	160.3	96.9	n/a	140.7	96.1	0.77	104.0
5.299	0.252	fixation	n/a	144.0	98.5	911.0	n/a	n/a	n/a	n/a
5.553	0.02	saccade	n/a	141.9	96.7	n/a	126.6	96.4	0.6	118.0
5.575	0.32	fixation	n/a	128.0	99.9	875.0	n/a	n/a	n/a	n/a
5.897	0.02	saccade	n/a	131.1	100.6	n/a	107.1	106.0	0.96	127.0
5.919	0.128	fixation	n/a	110.1	101.8	855.0	n/a	n/a	n/a	n/a
6.049	0.026	saccade	n/a	110.3	101.6	n/a	151.7	98.9	1.61	212.0
6.077	0.452	fixation	n/a	150.7	99.7	878.0	n/a	n/a	n/a	n/a
6.531	0.022	saccade	n/a	148.2	99.9	n/a	216.8	93.0	2.72	265.0
6.555	0.186	fixation	n/a	209.0	94.2	897.0	n/a	n/a	n/a	n/a
6.743	0.028	saccade	n/a	209.6	93.4	n/a	257.2	87.3	1.91	264.0
6.773	0.184	fixation	n/a	262.5	87.8	911.0	n/a	n/a	n/a	n/a
6.959	0.032	saccade	n/a	259.8	86.3	n/a	322.8	83.6	2.52	267.0
6.993	0.19	fixation	n/a	335.2	83.0	875.0	n/a	n/a	n/a	n/a
7.185	0.02	saccade	n/a	340.0	81.5	n/a	420.1	79.4	3.22	302.0
