onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.098	0.164	fixation	n/a	303.7	270.7	1007.0	n/a	n/a	n/a	n/a
2.136	0.0	trigger_118	118	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.136	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.148	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.264	0.036	saccade	n/a	305.6	270.6	n/a	187.7	201.7	5.43	314.0
2.302	0.804	fixation	n/a	203.6	198.3	1088.0	n/a	n/a	n/a	n/a
3.108	0.02	saccade	n/a	210.1	203.4	n/a	162.3	204.4	1.88	170.0
3.13	0.372	fixation	n/a	174.7	203.9	1171.0	n/a	n/a	n/a	n/a
3.504	0.016	saccade	n/a	181.1	215.9	n/a	211.6	220.5	1.21	117.0
3.522	0.038	fixation	n/a	200.4	226.4	1129.0	n/a	n/a	n/a	n/a
3.562	0.006	saccade	n/a	195.8	229.5	n/a	204.1	232.8	0.35	73.0
3.57	0.768	fixation	n/a	203.4	234.2	1114.0	n/a	n/a	n/a	n/a
4.34	0.044	saccade	n/a	196.7	231.6	n/a	195.6	126.7	4.23	308.0
4.386	0.158	fixation	n/a	197.7	118.8	1058.0	n/a	n/a	n/a	n/a
4.432	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.444	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.546	0.02	saccade	n/a	198.9	117.6	n/a	146.4	106.6	2.11	152.0
4.568	0.164	fixation	n/a	158.7	103.7	1046.0	n/a	n/a	n/a	n/a
4.734	0.036	saccade	n/a	157.4	104.5	n/a	239.5	103.8	3.25	381.0
4.772	0.384	fixation	n/a	252.6	102.2	1012.0	n/a	n/a	n/a	n/a
5.158	0.028	saccade	n/a	252.5	106.4	n/a	295.2	100.6	1.72	191.0
5.188	0.25	fixation	n/a	303.7	104.0	1045.0	n/a	n/a	n/a	n/a
5.44	0.08	saccade	n/a	308.8	105.7	n/a	142.4	101.1	6.59	412.0
5.522	0.204	fixation	n/a	150.5	103.7	1105.0	n/a	n/a	n/a	n/a
5.728	0.038	saccade	n/a	149.2	106.2	n/a	243.3	111.4	3.72	375.0
5.768	0.298	fixation	n/a	251.8	109.0	1103.0	n/a	n/a	n/a	n/a
6.068	0.032	saccade	n/a	251.9	107.9	n/a	306.7	107.9	2.19	268.0
6.102	0.25	fixation	n/a	316.0	106.3	1084.0	n/a	n/a	n/a	n/a
6.354	0.04	saccade	n/a	317.7	106.3	n/a	145.8	99.7	6.81	387.0
6.396	0.336	fixation	n/a	160.2	103.0	1106.0	n/a	n/a	n/a	n/a
6.734	0.024	saccade	n/a	159.5	101.8	n/a	218.9	106.0	2.35	205.0
6.76	0.146	fixation	n/a	213.1	104.4	1096.0	n/a	n/a	n/a	n/a
