sentence_id	word_id	word	nfixations	meanpupilsize	ffd	sfd	gd	gpt	trt	ffd_pupilsize	gd_pupilsize	gpt_pupilsize	trt_pupilsize	ffd_t1_mean	ffd_t2_mean	ffd_a1_mean	ffd_a2_mean	ffd_b1_mean	ffd_b2_mean	ffd_g1_mean	ffd_g2_mean	sfd_t1_mean	sfd_t2_mean	sfd_a1_mean	sfd_a2_mean	sfd_b1_mean	sfd_b2_mean	sfd_g1_mean	sfd_g2_mean	gd_t1_mean	gd_t2_mean	gd_a1_mean	gd_a2_mean	gd_b1_mean	gd_b2_mean	gd_g1_mean	gd_g2_mean	gpt_t1_mean	gpt_t2_mean	gpt_a1_mean	gpt_a2_mean	gpt_b1_mean	gpt_b2_mean	gpt_g1_mean	gpt_g2_mean	trt_t1_mean	trt_t2_mean	trt_a1_mean	trt_a2_mean	trt_b1_mean	trt_b2_mean	trt_g1_mean	trt_g2_mean
1	1	Presents	5.0	685.4	67.0	n/a	142.0	142.0	551.0	683.0	690.0	690.0	685.4	1.732343	1.83271	0.632127	1.043505	1.338559	1.587668	0.791319	0.787677	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	2.202242	1.980177	0.7097	0.817599	1.158082	1.363315	0.659364	0.635701	2.202242	1.980177	0.7097	0.817599	1.158082	1.363315	0.659364	0.635701	1.644029	1.285411	0.661011	0.886076	1.05471	1.211484	0.767146	0.657046
1	2	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	3	good	4.0	670.75	110.0	n/a	110.0	110.0	433.0	671.0	671.0	671.0	670.75	1.951757	1.0494	1.029123	1.189108	0.633391	1.171247	1.096843	0.956656	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.951757	1.0494	1.029123	1.189108	0.633391	1.171247	1.096843	0.956656	1.951757	1.0494	1.029123	1.189108	0.633391	1.171247	1.096843	0.956656	1.650524	1.015197	0.939737	0.950628	0.893156	1.080768	0.76256	0.628539
1	4	case	1.0	691.0	137.0	137.0	137.0	415.0	137.0	691.0	691.0	676.6667	691.0	1.448625	1.012761	0.66638	0.782964	0.950731	1.144625	0.902601	0.947097	1.448625	1.012761	0.66638	0.782964	0.950731	1.144625	0.902601	0.947097	1.448625	1.012761	0.66638	0.782964	0.950731	1.144625	0.902601	0.947097	1.610083	1.13274	0.840073	0.953875	0.888564	1.166191	1.077455	0.95723	1.448625	1.012761	0.66638	0.782964	0.950731	1.144625	0.902601	0.947097
1	5	while	3.0	700.3333	66.0	n/a	66.0	66.0	313.0	681.0	681.0	681.0	700.3333	0.924501	0.948975	0.790975	1.40481	1.102789	1.400405	1.1173	1.079131	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.924501	0.948975	0.790975	1.40481	1.102789	1.400405	1.1173	1.079131	0.924501	0.948975	0.790975	1.40481	1.102789	1.400405	1.1173	1.079131	0.971649	0.848849	0.903574	1.196165	1.088734	1.114325	0.818597	0.710856
1	6	failing	4.0	685.5	97.0	n/a	97.0	97.0	465.0	687.0	687.0	687.0	685.5	0.892319	0.688642	1.054092	1.07325	0.910978	0.869514	0.624057	0.657902	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.892319	0.688642	1.054092	1.07325	0.910978	0.869514	0.624057	0.657902	0.892319	0.688642	1.054092	1.07325	0.910978	0.869514	0.624057	0.657902	1.209601	0.79158	0.95424	1.166598	1.155479	1.062148	0.656177	0.589092
1	7	to	1.0	688.0	135.0	135.0	135.0	135.0	135.0	688.0	688.0	688.0	688.0	1.180867	1.326211	0.641392	0.346047	1.014049	1.029014	0.759791	0.627212	1.180867	1.326211	0.641392	0.346047	1.014049	1.029014	0.759791	0.627212	1.180867	1.326211	0.641392	0.346047	1.014049	1.029014	0.759791	0.627212	1.180867	1.326211	0.641392	0.346047	1.014049	1.029014	0.759791	0.627212	1.180867	1.326211	0.641392	0.346047	1.014049	1.029014	0.759791	0.627212
1	8	provide	5.0	666.8	87.0	n/a	87.0	87.0	482.0	686.0	686.0	686.0	666.8	0.824872	0.800176	0.760034	0.971947	0.823473	1.244249	0.504545	0.652409	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	0.824872	0.800176	0.760034	0.971947	0.823473	1.244249	0.504545	0.652409	0.824872	0.800176	0.760034	0.971947	0.823473	1.244249	0.504545	0.652409	1.211417	0.760449	1.002222	1.197176	1.315308	1.141159	0.641639	0.672734
1	9	a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	10	reason	4.0	673.0	69.0	n/a	69.0	813.0	479.0	685.0	685.0	688.625	673.0	1.102107	0.600207	0.493868	0.687155	1.498702	1.109371	0.565353	0.485971	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.102107	0.600207	0.493868	0.687155	1.498702	1.109371	0.565353	0.485971	1.260309	0.868111	0.834431	0.909956	1.222074	1.097725	0.667408	0.564921	1.582317	1.209115	0.83765	1.172268	1.321677	1.087403	0.77564	0.595274
1	11	for	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	12	us	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	13	to	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1	14	care	5.0	694.0	136.0	n/a	267.0	368.0	704.0	670.0	676.0	685.6667	694.0	1.213225	0.991752	0.723714	0.838362	1.334448	1.052072	0.624119	0.485508	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	1.219517	0.959437	0.654238	0.89663	1.132304	0.910412	0.635733	0.551244	1.364815	1.159967	0.666625	0.954271	1.132428	0.969626	0.705805	0.530093	1.099247	0.963961	0.799487	0.880316	1.184372	0.978363	0.619521	0.535954
