onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.001	0.228	fixation	n/a	237.5	282.8	918.0	n/a	n/a	n/a	n/a
2.04	0.0	trigger_113	113	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.04	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.054	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.231	0.032	saccade	n/a	238.2	283.4	n/a	292.0	270.7	2.19	248.0
2.265	0.256	fixation	n/a	298.2	266.4	944.0	n/a	n/a	n/a	n/a
2.523	0.228	saccade	n/a	306.4	270.6	n/a	217.5	387.7	5.82	728.0
2.545	0.142	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.753	0.282	fixation	n/a	204.6	337.4	1045.0	n/a	n/a	n/a	n/a
3.037	0.032	saccade	n/a	204.1	332.9	n/a	209.0	182.2	6.03	356.0
3.071	0.208	fixation	n/a	214.9	177.1	1031.0	n/a	n/a	n/a	n/a
3.281	0.02	saccade	n/a	214.9	176.9	n/a	246.0	212.6	1.9	141.0
3.303	0.224	fixation	n/a	237.2	204.9	979.0	n/a	n/a	n/a	n/a
3.529	0.03	saccade	n/a	236.9	205.8	n/a	276.1	218.2	1.64	193.0
3.561	0.116	fixation	n/a	281.0	215.3	1045.0	n/a	n/a	n/a	n/a
3.679	0.05	saccade	n/a	280.6	217.8	n/a	210.6	356.0	6.17	408.0
3.731	0.356	fixation	n/a	204.9	375.2	1068.0	n/a	n/a	n/a	n/a
4.089	0.022	saccade	n/a	204.0	376.8	n/a	153.0	377.0	1.97	151.0
4.113	0.162	fixation	n/a	165.5	380.4	980.0	n/a	n/a	n/a	n/a
4.277	0.046	saccade	n/a	166.8	380.6	n/a	180.1	156.7	8.88	376.0
4.325	0.076	fixation	n/a	179.2	129.9	909.0	n/a	n/a	n/a	n/a
4.403	0.018	saccade	n/a	180.2	118.3	n/a	178.1	82.5	1.45	119.0
4.423	0.114	fixation	n/a	181.0	93.1	878.0	n/a	n/a	n/a	n/a
