onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.053	0.262	fixation	n/a	173.9	178.9	1113.0	n/a	n/a	n/a	n/a
2.09	0.0	trigger_117	117	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.092	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.102	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.317	0.024	saccade	n/a	174.3	173.9	n/a	184.2	104.0	2.85	196.0
2.343	0.206	fixation	n/a	186.8	111.9	1178.0	n/a	n/a	n/a	n/a
2.551	0.024	saccade	n/a	184.8	112.6	n/a	269.6	86.2	3.53	257.0
2.577	0.16	fixation	n/a	263.5	92.3	1209.0	n/a	n/a	n/a	n/a
2.739	0.04	saccade	n/a	264.1	91.3	n/a	189.6	89.4	2.96	318.0
2.781	0.266	fixation	n/a	174.6	90.5	1212.0	n/a	n/a	n/a	n/a
3.049	0.026	saccade	n/a	174.1	92.6	n/a	256.6	85.9	3.28	243.0
3.077	0.264	fixation	n/a	247.7	86.2	1243.0	n/a	n/a	n/a	n/a
3.343	0.02	saccade	n/a	246.2	85.8	n/a	216.6	87.4	1.18	122.0
3.365	0.348	fixation	n/a	220.6	89.3	1230.0	n/a	n/a	n/a	n/a
3.715	0.02	saccade	n/a	218.3	93.4	n/a	180.9	91.2	1.48	133.0
3.737	0.342	fixation	n/a	189.8	94.5	1230.0	n/a	n/a	n/a	n/a
4.081	0.018	saccade	n/a	193.0	96.8	n/a	229.7	91.8	1.47	119.0
4.101	0.24	fixation	n/a	219.8	94.1	1192.0	n/a	n/a	n/a	n/a
4.343	0.034	saccade	n/a	218.7	95.4	n/a	178.5	89.0	1.61	240.0
4.379	0.19	fixation	n/a	170.6	91.9	1240.0	n/a	n/a	n/a	n/a
4.571	0.038	saccade	n/a	171.3	94.2	n/a	246.5	97.4	2.98	286.0
4.611	0.164	fixation	n/a	256.8	93.0	1277.0	n/a	n/a	n/a	n/a
4.777	0.032	saccade	n/a	257.2	91.3	n/a	327.8	94.7	2.83	266.0
4.811	0.18	fixation	n/a	332.8	91.7	1302.0	n/a	n/a	n/a	n/a
4.993	0.042	saccade	n/a	331.7	90.8	n/a	420.7	87.8	3.58	275.0
5.037	0.242	fixation	n/a	436.2	86.4	1261.0	n/a	n/a	n/a	n/a
5.281	0.026	saccade	n/a	439.3	84.3	n/a	525.0	90.0	3.45	236.0
5.309	0.112	fixation	n/a	517.5	88.0	1210.0	n/a	n/a	n/a	n/a
5.423	0.022	saccade	n/a	518.5	87.3	n/a	582.4	85.4	2.55	202.0
5.447	0.12	fixation	n/a	573.6	87.1	1163.0	n/a	n/a	n/a	n/a
5.569	0.058	saccade	n/a	574.7	86.4	n/a	198.2	130.0	15.02	529.0
5.629	0.176	fixation	n/a	195.9	131.5	1193.0	n/a	n/a	n/a	n/a
5.807	0.032	saccade	n/a	195.1	132.0	n/a	166.7	133.7	1.12	198.0
5.841	0.156	fixation	n/a	155.9	137.3	1170.0	n/a	n/a	n/a	n/a
5.999	0.034	saccade	n/a	156.0	139.1	n/a	198.2	143.4	1.67	225.0
6.035	0.188	fixation	n/a	207.3	141.6	1222.0	n/a	n/a	n/a	n/a
6.225	0.048	saccade	n/a	205.5	141.6	n/a	326.2	143.5	4.81	338.0
