onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.028	0.0	trigger_93	93	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.03	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.036	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.079	0.242	fixation	n/a	435.5	529.9	875.0	n/a	n/a	n/a	n/a
2.323	0.066	saccade	n/a	433.5	530.3	n/a	33.5	551.9	14.97	568.0
2.391	0.39	fixation	n/a	17.0	557.0	827.0	n/a	n/a	n/a	n/a
2.783	0.04	saccade	n/a	19.5	556.8	n/a	121.1	435.8	5.85	318.0
2.825	0.18	fixation	n/a	130.1	438.4	929.0	n/a	n/a	n/a	n/a
3.007	0.082	saccade	n/a	131.0	439.0	n/a	604.3	535.5	18.29	506.0
3.091	0.134	fixation	n/a	623.7	533.6	950.0	n/a	n/a	n/a	n/a
3.227	0.078	saccade	n/a	626.3	527.5	n/a	76.0	494.8	20.61	591.0
3.307	0.242	fixation	n/a	65.4	498.2	900.0	n/a	n/a	n/a	n/a
3.551	0.05	saccade	n/a	64.8	497.0	n/a	16.0	260.5	9.17	484.0
3.603	0.63	fixation	n/a	18.4	258.8	879.0	n/a	n/a	n/a	n/a
4.235	0.042	saccade	n/a	21.1	262.6	n/a	185.6	203.5	6.74	445.0
4.279	0.166	fixation	n/a	198.4	192.2	977.0	n/a	n/a	n/a	n/a
4.447	0.026	saccade	n/a	199.4	192.7	n/a	300.8	158.4	4.27	321.0
4.475	0.1	fixation	n/a	292.2	162.1	925.0	n/a	n/a	n/a	n/a
4.577	0.026	saccade	n/a	293.8	160.0	n/a	199.3	94.7	4.6	340.0
4.605	0.078	fixation	n/a	199.5	97.2	825.0	n/a	n/a	n/a	n/a
4.685	0.03	saccade	n/a	197.5	96.2	n/a	169.3	81.4	1.26	203.0
4.717	0.226	fixation	n/a	160.2	83.6	777.0	n/a	n/a	n/a	n/a
4.945	0.032	saccade	n/a	159.9	84.5	n/a	218.0	81.8	2.29	257.0
4.979	0.138	fixation	n/a	224.5	78.7	835.0	n/a	n/a	n/a	n/a
5.119	0.02	saccade	n/a	224.6	78.4	n/a	182.4	79.7	1.67	131.0
5.141	0.232	fixation	n/a	192.5	81.9	893.0	n/a	n/a	n/a	n/a
5.375	0.038	saccade	n/a	191.1	84.2	n/a	258.6	86.7	2.68	262.0
5.415	0.226	fixation	n/a	271.4	83.5	891.0	n/a	n/a	n/a	n/a
5.643	0.022	saccade	n/a	274.3	83.3	n/a	314.1	87.9	1.61	150.0
5.667	0.136	fixation	n/a	304.9	86.4	888.0	n/a	n/a	n/a	n/a
5.805	0.026	saccade	n/a	305.2	86.6	n/a	393.5	90.7	3.56	254.0
5.833	0.21	fixation	n/a	385.1	84.5	807.0	n/a	n/a	n/a	n/a
6.045	0.02	saccade	n/a	389.7	79.1	n/a	426.0	81.7	1.47	132.0
6.067	0.096	fixation	n/a	419.7	80.4	744.0	n/a	n/a	n/a	n/a
6.165	0.024	saccade	n/a	422.0	81.5	n/a	484.8	79.1	2.53	182.0
6.191	0.158	fixation	n/a	477.2	84.6	773.0	n/a	n/a	n/a	n/a
6.351	0.022	saccade	n/a	477.3	86.9	n/a	521.6	93.7	1.8	153.0
6.375	0.204	fixation	n/a	510.3	94.4	846.0	n/a	n/a	n/a	n/a
6.581	0.008	saccade	n/a	511.0	92.1	n/a	522.7	91.3	0.47	57.0
6.591	0.112	fixation	n/a	519.3	92.0	841.0	n/a	n/a	n/a	n/a
6.705	0.026	saccade	n/a	518.9	89.4	n/a	585.4	95.7	2.66	192.0
6.733	0.128	fixation	n/a	577.4	93.9	822.0	n/a	n/a	n/a	n/a
6.863	0.028	saccade	n/a	579.1	93.4	n/a	605.5	98.8	1.07	158.0
6.893	0.052	fixation	n/a	609.4	95.9	828.0	n/a	n/a	n/a	n/a
6.947	0.072	saccade	n/a	611.1	95.9	n/a	171.2	126.0	17.33	563.0
7.021	0.132	fixation	n/a	158.5	132.4	873.0	n/a	n/a	n/a	n/a
7.155	0.028	saccade	n/a	157.6	134.7	n/a	130.4	135.1	1.06	162.0
7.185	0.114	fixation	n/a	123.7	140.0	904.0	n/a	n/a	n/a	n/a
7.301	0.032	saccade	n/a	123.6	142.6	n/a	187.4	152.4	2.52	264.0
7.335	0.128	fixation	n/a	193.9	151.6	978.0	n/a	n/a	n/a	n/a
7.465	0.026	saccade	n/a	197.8	153.9	n/a	288.1	154.4	3.59	254.0
7.493	0.214	fixation	n/a	277.3	154.0	1016.0	n/a	n/a	n/a	n/a
7.709	0.03	saccade	n/a	280.7	154.4	n/a	315.4	156.9	1.39	194.0
7.741	0.258	fixation	n/a	323.2	153.4	974.0	n/a	n/a	n/a	n/a
7.914	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
