onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.037	0.102	fixation	n/a	375.0	296.4	698.0	n/a	n/a	n/a	n/a
2.072	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.072	0.0	trigger_104	104	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.08	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.141	0.032	saccade	n/a	374.2	295.4	n/a	403.8	301.9	1.21	191.0
2.175	0.184	fixation	n/a	412.0	303.9	751.0	n/a	n/a	n/a	n/a
2.361	0.038	saccade	n/a	410.9	305.9	n/a	367.1	283.2	1.97	280.0
2.401	1.48	fixation	n/a	355.8	282.9	696.0	n/a	n/a	n/a	n/a
3.883	0.006	saccade	n/a	352.3	282.0	n/a	342.5	279.8	0.4	57.0
3.891	0.056	fixation	n/a	346.8	279.9	712.0	n/a	n/a	n/a	n/a
3.949	0.186	saccade	n/a	352.3	282.3	n/a	359.2	305.3	0.96	498.0
3.983	0.104	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.137	0.18	fixation	n/a	356.6	280.4	689.0	n/a	n/a	n/a	n/a
4.319	0.042	saccade	n/a	356.1	279.1	n/a	235.8	220.1	5.35	390.0
4.363	0.05	fixation	n/a	223.7	220.9	715.0	n/a	n/a	n/a	n/a
4.415	0.03	saccade	n/a	220.8	218.5	n/a	193.7	99.2	4.94	310.0
4.447	0.088	fixation	n/a	195.8	100.4	688.0	n/a	n/a	n/a	n/a
4.537	0.028	saccade	n/a	194.4	95.0	n/a	177.9	80.0	0.89	138.0
4.567	0.298	fixation	n/a	173.2	80.1	664.0	n/a	n/a	n/a	n/a
4.867	0.022	saccade	n/a	172.7	80.5	n/a	132.1	75.1	1.6	149.0
4.891	0.04	fixation	n/a	143.8	80.3	726.0	n/a	n/a	n/a	n/a
4.933	0.042	saccade	n/a	142.8	82.0	n/a	235.6	81.1	3.66	331.0
4.977	0.158	fixation	n/a	250.8	80.4	767.0	n/a	n/a	n/a	n/a
5.137	0.036	saccade	n/a	252.3	81.2	n/a	312.8	81.7	2.42	274.0
5.175	0.176	fixation	n/a	325.3	79.6	807.0	n/a	n/a	n/a	n/a
