onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.008	1.594	fixation	n/a	367.2	199.4	1354.0	n/a	n/a	n/a	n/a
2.044	0.0	trigger_102	102	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.046	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.052	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.604	0.19	saccade	n/a	397.4	217.9	n/a	406.2	327.1	4.41	395.0
3.656	0.074	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.796	0.022	fixation	n/a	404.7	311.3	1127.0	n/a	n/a	n/a	n/a
3.82	0.268	saccade	n/a	405.1	310.7	n/a	410.0	306.2	0.27	1389.0
3.866	0.126	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
4.09	0.12	fixation	n/a	409.9	285.0	1132.0	n/a	n/a	n/a	n/a
4.212	0.034	saccade	n/a	413.0	284.4	n/a	336.2	152.6	6.17	290.0
4.248	0.088	fixation	n/a	343.3	154.5	1095.0	n/a	n/a	n/a	n/a
4.338	0.032	saccade	n/a	345.2	158.4	n/a	215.8	128.2	5.31	298.0
4.372	0.136	fixation	n/a	224.0	126.9	1042.0	n/a	n/a	n/a	n/a
4.51	0.02	saccade	n/a	224.7	124.8	n/a	173.6	98.8	2.28	165.0
4.532	0.31	fixation	n/a	169.1	94.7	984.0	n/a	n/a	n/a	n/a
4.844	0.032	saccade	n/a	170.3	92.9	n/a	300.5	113.7	5.24	278.0
4.878	0.168	fixation	n/a	298.3	112.3	1008.0	n/a	n/a	n/a	n/a
5.048	0.016	saccade	n/a	299.3	113.2	n/a	333.4	95.0	1.56	130.0
5.066	0.196	fixation	n/a	339.0	95.1	1047.0	n/a	n/a	n/a	n/a
5.264	0.04	saccade	n/a	337.0	94.3	n/a	513.1	82.5	7.07	276.0
5.306	0.292	fixation	n/a	513.1	85.1	1055.0	n/a	n/a	n/a	n/a
5.6	0.022	saccade	n/a	511.3	89.4	n/a	578.5	79.8	2.71	181.0
5.624	0.356	fixation	n/a	582.5	81.7	1103.0	n/a	n/a	n/a	n/a
5.982	0.056	saccade	n/a	584.3	84.2	n/a	177.6	127.5	16.17	515.0
6.04	0.13	fixation	n/a	194.0	125.9	1238.0	n/a	n/a	n/a	n/a
6.172	0.02	saccade	n/a	197.7	123.3	n/a	154.2	140.4	1.84	138.0
6.194	0.308	fixation	n/a	159.6	144.1	1286.0	n/a	n/a	n/a	n/a
6.504	0.02	saccade	n/a	162.5	142.6	n/a	233.6	137.1	2.81	196.0
6.526	0.308	fixation	n/a	248.8	142.0	1320.0	n/a	n/a	n/a	n/a
6.836	0.034	saccade	n/a	249.3	142.4	n/a	387.4	145.8	5.54	250.0
6.872	0.334	fixation	n/a	389.2	147.5	1353.0	n/a	n/a	n/a	n/a
7.208	0.032	saccade	n/a	389.9	149.9	n/a	512.5	144.2	4.93	243.0
7.242	0.494	fixation	n/a	510.5	143.7	1289.0	n/a	n/a	n/a	n/a
7.738	0.024	saccade	n/a	512.7	140.9	n/a	437.4	140.7	3.02	193.0
7.764	0.23	fixation	n/a	436.0	143.4	1258.0	n/a	n/a	n/a	n/a
7.996	0.03	saccade	n/a	437.1	143.4	n/a	331.0	140.3	4.27	236.0
8.028	0.164	fixation	n/a	334.1	141.9	1266.0	n/a	n/a	n/a	n/a
8.194	0.034	saccade	n/a	333.5	142.5	n/a	231.0	80.4	4.81	259.0
8.23	0.152	fixation	n/a	236.5	86.5	1245.0	n/a	n/a	n/a	n/a
8.384	0.022	saccade	n/a	239.0	89.3	n/a	181.4	87.6	2.28	154.0
8.408	0.154	fixation	n/a	177.2	89.9	1229.0	n/a	n/a	n/a	n/a
8.564	0.034	saccade	n/a	175.6	88.2	n/a	310.7	84.1	5.37	254.0
8.6	0.302	fixation	n/a	308.5	85.2	1218.0	n/a	n/a	n/a	n/a
8.904	0.024	saccade	n/a	308.4	86.4	n/a	383.1	79.3	3.02	186.0
8.93	0.332	fixation	n/a	386.6	77.1	1220.0	n/a	n/a	n/a	n/a
9.264	0.074	saccade	n/a	392.0	92.9	n/a	447.1	124.3	2.56	213.0
9.34	0.304	fixation	n/a	452.1	84.1	1231.0	n/a	n/a	n/a	n/a
9.646	0.288	saccade	n/a	460.4	88.4	n/a	438.7	117.7	1.48	433.0
9.704	0.156	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
9.936	0.158	fixation	n/a	440.4	100.9	1225.0	n/a	n/a	n/a	n/a
10.096	0.222	saccade	n/a	446.1	103.5	n/a	446.7	560.1	17.73	548.0
10.142	0.114	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.32	0.166	fixation	n/a	443.4	498.4	1242.0	n/a	n/a	n/a	n/a
10.488	0.278	saccade	n/a	450.1	485.9	n/a	339.4	184.0	12.64	1124.0
10.526	0.17	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
10.768	0.518	fixation	n/a	340.1	161.8	1077.0	n/a	n/a	n/a	n/a
11.288	0.456	saccade	n/a	353.3	164.5	n/a	248.9	566.7	16.08	754.0
11.324	0.354	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
11.746	1.002	fixation	n/a	250.8	528.1	1184.0	n/a	n/a	n/a	n/a
12.75	0.18	saccade	n/a	261.9	531.1	n/a	299.6	198.5	13.03	772.0
12.794	0.052	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.818	0.0	trigger_11	11	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.826	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
12.932	0.698	fixation	n/a	298.6	170.4	1247.0	n/a	n/a	n/a	n/a
13.632	0.026	saccade	n/a	297.9	169.7	n/a	212.0	127.1	3.83	220.0
13.66	0.206	fixation	n/a	216.9	121.1	1271.0	n/a	n/a	n/a	n/a
13.868	0.018	saccade	n/a	215.8	119.5	n/a	174.2	102.2	1.79	143.0
13.888	0.206	fixation	n/a	174.9	98.6	1276.0	n/a	n/a	n/a	n/a
14.096	0.036	saccade	n/a	173.9	100.9	n/a	298.2	86.1	4.98	232.0
14.134	0.282	fixation	n/a	295.5	88.5	1304.0	n/a	n/a	n/a	n/a
14.418	0.022	saccade	n/a	291.8	87.2	n/a	352.6	78.5	2.47	159.0
14.442	0.212	fixation	n/a	359.4	78.9	1326.0	n/a	n/a	n/a	n/a
14.656	0.034	saccade	n/a	361.0	82.2	n/a	203.5	90.2	6.3	314.0
14.692	0.34	fixation	n/a	216.5	90.6	1334.0	n/a	n/a	n/a	n/a
15.034	0.014	saccade	n/a	217.2	90.7	n/a	189.4	86.1	1.11	96.0
15.05	0.104	fixation	n/a	189.4	87.1	1335.0	n/a	n/a	n/a	n/a
15.156	0.012	saccade	n/a	186.5	87.4	n/a	162.2	88.8	0.96	89.0
15.17	0.184	fixation	n/a	159.1	91.6	1347.0	n/a	n/a	n/a	n/a
15.356	0.028	saccade	n/a	159.8	91.9	n/a	262.3	82.9	4.08	216.0
15.386	0.222	fixation	n/a	271.0	85.0	1348.0	n/a	n/a	n/a	n/a
15.61	0.028	saccade	n/a	269.5	84.3	n/a	352.8	79.5	3.35	170.0
15.64	0.26	fixation	n/a	360.4	77.4	1301.0	n/a	n/a	n/a	n/a
15.902	0.01	saccade	n/a	359.9	78.0	n/a	341.7	78.2	0.73	78.0
