onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
0.012	0.416	fixation	n/a	218.9	97.7	1452.0	n/a	n/a	n/a	n/a
0.062	0.0	trigger_90	90	n/a	n/a	n/a	n/a	n/a	n/a	n/a
0.43	0.022	saccade	n/a	221.7	95.6	n/a	157.9	88.0	2.54	185.0
0.454	0.55	fixation	n/a	167.5	91.8	1534.0	n/a	n/a	n/a	n/a
1.006	0.02	saccade	n/a	169.2	95.4	n/a	130.7	119.6	1.79	153.0
1.028	0.112	fixation	n/a	140.1	119.6	1617.0	n/a	n/a	n/a	n/a
1.142	0.34	saccade	n/a	150.2	120.5	n/a	184.8	225.5	4.44	1046.0
1.184	0.19	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
1.484	0.366	fixation	n/a	180.1	241.8	1745.0	n/a	n/a	n/a	n/a
1.852	0.018	saccade	n/a	175.2	241.6	n/a	138.8	275.0	1.95	162.0
1.872	0.382	fixation	n/a	146.6	274.0	1564.0	n/a	n/a	n/a	n/a
2.092	0.0	trigger_12	12	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.256	0.044	saccade	n/a	149.4	274.7	n/a	176.9	133.9	5.73	384.0
2.302	0.104	fixation	n/a	178.6	124.0	1507.0	n/a	n/a	n/a	n/a
2.408	0.018	saccade	n/a	179.2	125.8	n/a	163.5	96.1	1.35	120.0
2.428	0.31	fixation	n/a	171.0	102.7	1502.0	n/a	n/a	n/a	n/a
2.74	0.03	saccade	n/a	173.2	102.0	n/a	274.3	90.8	4.04	221.0
2.772	0.278	fixation	n/a	277.1	90.4	1586.0	n/a	n/a	n/a	n/a
3.052	0.034	saccade	n/a	278.4	92.0	n/a	140.8	93.2	5.44	312.0
3.088	0.458	fixation	n/a	148.6	91.0	1704.0	n/a	n/a	n/a	n/a
3.548	0.022	saccade	n/a	149.4	92.0	n/a	220.7	85.7	2.82	195.0
3.572	0.3	fixation	n/a	234.0	88.8	1727.0	n/a	n/a	n/a	n/a
3.874	0.022	saccade	n/a	232.4	91.3	n/a	295.5	86.2	2.52	192.0
3.898	0.166	fixation	n/a	292.6	87.2	1720.0	n/a	n/a	n/a	n/a
4.066	0.034	saccade	n/a	291.2	88.8	n/a	407.2	84.8	4.66	229.0
4.102	0.204	fixation	n/a	402.3	82.5	1667.0	n/a	n/a	n/a	n/a
4.308	0.02	saccade	n/a	404.1	82.8	n/a	380.2	86.9	0.98	105.0
4.33	0.084	fixation	n/a	386.1	89.5	1665.0	n/a	n/a	n/a	n/a
4.416	0.042	saccade	n/a	386.1	92.6	n/a	501.9	91.7	4.66	283.0
4.46	0.242	fixation	n/a	514.1	95.9	1628.0	n/a	n/a	n/a	n/a
4.704	0.022	saccade	n/a	513.7	98.7	n/a	489.4	95.2	0.98	122.0
4.728	0.18	fixation	n/a	495.8	95.6	1644.0	n/a	n/a	n/a	n/a
4.91	0.06	saccade	n/a	498.2	94.7	n/a	194.5	156.3	12.36	431.0
4.972	0.184	fixation	n/a	190.4	158.4	1721.0	n/a	n/a	n/a	n/a
5.158	0.026	saccade	n/a	189.7	157.7	n/a	179.8	150.7	0.48	106.0
5.186	0.188	fixation	n/a	172.0	152.6	1731.0	n/a	n/a	n/a	n/a
5.376	0.026	saccade	n/a	167.9	153.0	n/a	250.4	141.0	3.3	215.0
5.404	0.27	fixation	n/a	249.8	143.7	1690.0	n/a	n/a	n/a	n/a
5.676	0.02	saccade	n/a	248.5	144.1	n/a	194.4	148.9	2.16	166.0
5.698	0.36	fixation	n/a	199.9	151.9	1686.0	n/a	n/a	n/a	n/a
6.06	0.022	saccade	n/a	202.0	149.9	n/a	132.7	150.9	2.72	213.0
6.084	0.308	fixation	n/a	141.8	153.2	1698.0	n/a	n/a	n/a	n/a
6.394	0.03	saccade	n/a	143.3	155.7	n/a	266.5	150.1	4.87	281.0
6.426	0.292	fixation	n/a	262.0	149.5	1688.0	n/a	n/a	n/a	n/a
