onset	duration	trial_type	value	gaze_x	gaze_y	pupil_size	sacc_endx	sacc_endy	sacc_amplitude	sacc_peakvel
2.002	0.166	fixation	n/a	210.3	150.5	1295.0	n/a	n/a	n/a	n/a
2.036	0.0	trigger_111	111	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.038	0.0	trigger_19	19	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.062	0.0	trigger_10	10	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.17	0.024	saccade	n/a	209.3	150.1	n/a	199.9	88.4	2.53	154.0
2.196	0.126	fixation	n/a	199.7	89.7	1282.0	n/a	n/a	n/a	n/a
2.324	0.102	saccade	n/a	197.9	92.7	n/a	196.2	126.7	1.38	231.0
2.428	0.144	fixation	n/a	207.5	93.9	1348.0	n/a	n/a	n/a	n/a
2.574	0.216	saccade	n/a	209.5	92.6	n/a	207.7	134.9	1.71	540.0
2.632	0.082	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
2.792	0.246	fixation	n/a	212.0	121.3	1455.0	n/a	n/a	n/a	n/a
3.04	0.05	saccade	n/a	212.3	122.8	n/a	272.0	323.4	8.4	415.0
3.092	0.348	fixation	n/a	277.6	332.1	1506.0	n/a	n/a	n/a	n/a
3.442	0.248	saccade	n/a	280.6	340.7	n/a	233.1	307.1	2.3	882.0
3.49	0.114	blink	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
3.692	0.452	fixation	n/a	235.4	296.8	1358.0	n/a	n/a	n/a	n/a
4.146	0.028	saccade	n/a	233.7	297.7	n/a	197.6	383.0	3.65	236.0
4.176	0.108	fixation	n/a	198.6	376.4	1305.0	n/a	n/a	n/a	n/a
4.286	0.046	saccade	n/a	193.6	373.5	n/a	185.5	159.7	8.49	438.0
4.334	0.128	fixation	n/a	187.4	156.0	1253.0	n/a	n/a	n/a	n/a
4.464	0.024	saccade	n/a	187.0	154.7	n/a	173.2	72.2	3.37	231.0
4.49	0.18	fixation	n/a	177.5	79.7	1238.0	n/a	n/a	n/a	n/a
4.672	0.032	saccade	n/a	179.5	81.1	n/a	302.0	79.0	4.87	212.0
4.706	0.22	fixation	n/a	316.5	80.4	1302.0	n/a	n/a	n/a	n/a
4.928	0.036	saccade	n/a	316.0	78.5	n/a	435.2	77.2	4.8	194.0
4.966	0.246	fixation	n/a	433.7	77.8	1388.0	n/a	n/a	n/a	n/a
5.214	0.03	saccade	n/a	435.2	80.8	n/a	518.7	80.0	3.35	152.0
5.246	0.254	fixation	n/a	518.1	79.4	1419.0	n/a	n/a	n/a	n/a
5.502	0.014	saccade	n/a	517.2	78.6	n/a	546.3	76.4	1.17	106.0
5.518	0.074	fixation	n/a	547.9	77.7	1401.0	n/a	n/a	n/a	n/a
5.594	0.052	saccade	n/a	549.8	78.9	n/a	209.0	133.9	13.71	468.0
5.648	0.132	fixation	n/a	219.1	134.6	1460.0	n/a	n/a	n/a	n/a
5.782	0.024	saccade	n/a	220.7	134.3	n/a	140.9	135.3	3.14	220.0
5.808	0.29	fixation	n/a	148.7	135.3	1485.0	n/a	n/a	n/a	n/a
6.1	0.036	saccade	n/a	148.9	135.9	n/a	327.6	131.6	7.08	310.0
6.138	0.176	fixation	n/a	320.5	136.2	1533.0	n/a	n/a	n/a	n/a
6.316	0.036	saccade	n/a	318.4	138.1	n/a	444.6	130.3	5.09	218.0
6.354	0.158	fixation	n/a	440.6	132.7	1522.0	n/a	n/a	n/a	n/a
6.514	0.016	saccade	n/a	440.4	134.3	n/a	404.7	136.9	1.44	114.0
6.532	0.144	fixation	n/a	409.0	137.8	1538.0	n/a	n/a	n/a	n/a
6.678	0.018	saccade	n/a	410.1	139.4	n/a	464.1	130.9	2.2	172.0
6.698	0.214	fixation	n/a	470.3	133.6	1518.0	n/a	n/a	n/a	n/a
6.914	0.046	saccade	n/a	470.4	134.2	n/a	181.9	185.1	11.66	438.0
6.962	0.15	fixation	n/a	195.6	186.9	1586.0	n/a	n/a	n/a	n/a
7.114	0.022	saccade	n/a	194.5	186.8	n/a	149.4	195.5	1.8	130.0
7.138	0.078	fixation	n/a	155.6	197.0	1556.0	n/a	n/a	n/a	n/a
7.218	0.038	saccade	n/a	153.5	198.6	n/a	385.1	193.2	9.17	395.0
7.258	0.228	fixation	n/a	384.4	194.2	1489.0	n/a	n/a	n/a	n/a
7.488	0.03	saccade	n/a	383.0	194.2	n/a	490.7	185.9	4.33	238.0
7.52	0.22	fixation	n/a	490.0	187.5	1463.0	n/a	n/a	n/a	n/a
7.742	0.024	saccade	n/a	489.8	189.6	n/a	565.5	183.2	3.03	183.0
7.768	0.188	fixation	n/a	570.1	183.9	1396.0	n/a	n/a	n/a	n/a
7.958	0.012	saccade	n/a	572.5	186.9	n/a	600.5	187.0	1.11	106.0
7.972	0.052	fixation	n/a	601.0	188.9	1372.0	n/a	n/a	n/a	n/a
8.026	0.05	saccade	n/a	600.0	189.9	n/a	232.9	249.1	14.68	498.0
8.078	0.156	fixation	n/a	244.6	250.4	1452.0	n/a	n/a	n/a	n/a
8.236	0.024	saccade	n/a	245.1	251.2	n/a	155.6	249.1	3.52	245.0
